frame_id,vehicle_id,x1,y1,x2,y2
212,109,806,313,846,342
212,138,1119,608,1157,631
212,142,958,343,1001,374
212,144,200,275,240,302
213,50,1082,322,1122,348
213,68,1002,543,1029,566
213,109,812,313,853,342
213,128,1005,603,1037,627
213,138,1115,607,1155,631
213,142,967,344,1010,374
213,144,206,275,246,301
214,50,1088,322,1128,349
214,68,996,542,1023,566
214,109,819,313,859,342
214,128,1001,603,1032,627
214,138,1111,607,1150,631
214,142,976,344,1018,374
214,144,212,274,252,301
215,50,1094,322,1134,349
215,68,988,542,1016,566
215,109,825,313,865,342
215,128,996,603,1028,627
215,138,1107,607,1146,631
215,142,985,345,1026,373
216,50,1100,322,1140,349
216,68,982,542,1009,566
216,109,832,313,871,342
216,128,991,603,1023,627
216,142,994,345,1034,373
216,144,224,273,264,299
217,68,975,542,1003,565
217,109,838,314,876,342
217,142,1002,345,1042,374
217,144,229,271,270,298
218,109,844,313,883,342
218,128,981,603,1013,626
218,142,1010,346,1051,374
218,144,235,271,275,298
219,109,850,313,890,342
219,128,976,603,1008,626
219,144,240,270,281,297
220,142,1028,348,1068,376
221,68,949,539,979,565
221,109,862,313,903,343
221,142,1037,348,1076,375
222,68,943,539,973,565
222,109,869,313,909,342
222,142,1046,349,1085,376
223,109,876,314,915,343
223,128,955,603,988,626
223,138,1073,605,1112,629
223,142,1054,349,1094,376
223,156,621,344,662,373
224,109,882,314,922,343
224,128,950,603,983,625
224,138,1069,605,1108,628
224,156,629,343,671,373
225,138,1065,606,1103,629
225,156,638,343,679,372
226,109,895,315,934,344
226,138,1061,605,1100,629
226,144,281,265,322,293
226,156,644,343,685,372
227,68,911,539,940,563
227,109,901,315,940,344
227,138,1057,606,1095,629
227,144,286,265,328,293
228,68,905,538,934,563
228,138,1053,606,1091,628
228,156,664,343,706,373
228,159,1506,366,1545,397
228,161,1830,610,1865,638
229,109,914,316,953,344
229,138,1048,605,1086,628
229,156,672,344,715,374
229,159,1514,367,1553,398
229,161,1824,610,1858,637
230,109,920,316,959,344
230,138,1044,605,1082,628
230,156,681,343,723,373
230,159,1519,368,1558,399
230,161,1818,609,1852,635
230,163,748,227,788,254
231,109,926,316,966,344
231,156,689,343,731,373
231,161,1812,609,1845,635
231,163,751,227,790,254
232,109,932,316,972,344
232,156,697,343,739,373
232,159,1538,369,1576,400
232,161,1805,608,1841,635
233,63,1048,204,1089,233
233,109,939,316,978,344
233,128,909,600,943,623
233,156,707,343,747,370
233,159,1545,370,1583,400
233,161,1800,607,1836,634
234,50,1212,330,1250,356
234,63,1052,204,1094,233
234,109,946,317,984,344
234,128,905,600,938,622
234,142,1148,355,1187,382
234,156,716,343,754,369
234,161,1795,607,1829,632
235,50,1218,330,1257,356
235,63,1057,203,1099,233
235,109,951,317,990,345
235,142,1156,355,1196,383
235,144,333,260,372,287
235,156,725,343,762,368
235,161,1790,606,1824,631
235,167,1293,367,1334,396
236,109,958,317,996,345
236,144,339,260,378,286
236,156,733,343,772,368
236,167,1302,367,1343,397
237,109,963,317,1004,346
237,138,1015,605,1054,628
237,156,742,343,780,368
237,163,788,224,829,252
237,167,1310,368,1351,397
238,109,970,317,1010,346
238,138,1011,605,1050,628
238,156,750,343,788,368
238,163,794,224,834,252
238,167,1318,368,1359,398
239,109,976,317,1016,347
239,128,879,600,912,622
239,138,1006,604,1046,628
239,142,1189,357,1230,386
239,156,757,343,797,370
239,161,1766,603,1802,629
239,163,800,224,840,252
239,167,1328,370,1367,398
240,109,983,318,1022,347
240,128,874,599,907,622
240,138,1002,604,1041,627
240,142,1198,358,1239,387
240,156,764,343,807,372
240,161,1761,602,1796,628
240,163,806,224,846,251
240,167,1335,370,1374,399
241,109,989,318,1029,347
241,138,998,603,1038,627
241,142,1208,359,1247,386
241,156,773,343,816,372
241,159,1608,376,1647,407
241,163,812,224,852,251
242,68,815,537,843,560
242,109,995,318,1035,347
242,128,864,600,898,622
242,138,994,603,1033,627
242,142,1217,360,1256,387
242,156,782,344,824,371
242,159,1616,376,1654,407
242,163,817,224,857,251
243,68,809,537,836,560
243,109,1001,318,1042,348
243,128,859,599,893,622
243,156,791,344,832,371
243,159,1623,377,1663,409
243,161,1744,600,1779,626
243,167,1362,373,1400,400
244,109,1008,319,1047,347
244,138,986,603,1025,626
244,156,798,344,840,371
244,159,1630,378,1670,410
244,161,1738,599,1773,626
244,163,828,222,868,250
244,167,1371,374,1408,401
244,173,1584,201,1621,228
245,109,1014,319,1054,348
245,138,982,603,1021,626
245,156,806,345,849,373
245,161,1732,599,1768,625
245,163,833,221,874,249
245,167,1379,375,1416,401
245,173,1586,201,1624,228
246,63,1110,203,1149,231
246,138,977,602,1017,626
246,142,1250,360,1291,389
246,156,815,345,858,374
246,159,1646,380,1686,412
246,161,1726,597,1763,623
246,163,839,221,879,249
