x1,y1,x2,y2,id,frame
1530,599,1572,625,1030,4776
0,324,3,347,1032,4776
199,293,270,323,1036,4776
1579,572,1617,598,1043,4776
589,516,639,540,1053,4776
1808,605,1835,631,1055,4776
1887,412,1917,434,956,4777
581,514,631,538,989,4777
666,557,706,581,991,4777
803,517,844,541,993,4777
899,525,935,548,1000,4777
953,558,986,581,1005,4777
196,551,236,575,1010,4777
1392,582,1433,608,1019,4777
1525,597,1567,624,1030,4777
0,323,3,347,1032,4777
205,293,275,323,1036,4777
1571,571,1609,597,1043,4777
583,516,634,540,1053,4777
1801,603,1829,629,1055,4777
1893,414,1923,435,956,4778
658,557,698,580,991,4778
796,517,837,541,993,4778
893,525,930,549,1000,4778
946,558,978,581,1005,4778
190,552,230,576,1010,4778
1385,582,1426,607,1019,4778
1518,598,1560,624,1030,4778
0,321,4,344,1032,4778
209,293,280,323,1036,4778
1563,571,1600,597,1043,4778
576,516,627,540,1053,4778
1795,600,1824,627,1055,4778
650,557,690,580,991,4779
791,515,832,540,993,4779
887,525,924,549,1000,4779
938,558,972,582,1005,4779
184,552,223,576,1010,4779
1380,581,1421,607,1019,4779
1512,597,1552,623,1030,4779
0,318,5,343,1032,4779
216,293,287,323,1036,4779
1555,570,1593,596,1043,4779
571,514,623,539,1053,4779
1788,600,1817,626,1055,4779
646,558,685,580,991,4780
784,515,826,540,993,4780
881,525,919,549,1000,4780
932,558,965,582,1005,4780
176,551,216,576,1010,4780
1374,581,1414,606,1019,4780
1507,597,1547,622,1030,4780
0,319,6,344,1032,4780
222,293,293,323,1036,4780
1547,567,1585,594,1043,4780
565,515,615,539,1053,4780
1780,598,1811,625,1055,4780
639,558,678,580,991,4781
778,514,820,539,993,4781
875,524,914,549,1000,4781
924,557,960,582,1005,4781
170,552,210,576,1010,4781
1368,580,1408,605,1019,4781
1501,596,1541,621,1030,4781
0,320,7,344,1032,4781
226,293,297,323,1036,4781
1540,568,1578,594,1043,4781
559,515,607,539,1053,4781
1772,597,1803,624,1055,4781
632,558,671,580,991,4782
771,514,813,539,993,4782
870,524,908,549,1000,4782
917,557,952,582,1005,4782
163,552,204,577,1010,4782
1361,581,1401,605,1019,4782
1495,595,1535,620,1030,4782
0,318,9,343,1032,4782
233,293,304,323,1036,4782
1532,567,1570,593,1043,4782
552,514,601,538,1053,4782
1766,596,1798,623,1055,4782
624,557,664,580,991,4783
766,516,806,539,993,4783
863,524,901,548,1000,4783
911,557,945,582,1005,4783
158,552,199,577,1010,4783
1355,580,1395,604,1019,4783
1490,595,1530,619,1030,4783
0,318,12,343,1032,4783
239,293,309,323,1036,4783
1524,566,1561,592,1043,4783
543,512,594,537,1053,4783
1760,595,1792,622,1055,4783
619,557,660,580,991,4784
760,516,800,540,993,4784
857,524,895,548,1000,4784
901,557,936,581,1005,4784
153,554,193,578,1010,4784
1349,578,1389,603,1019,4784
1484,595,1524,619,1030,4784
0,319,17,343,1032,4784
244,291,316,321,1036,4784
1519,566,1555,591,1043,4784
533,512,585,537,1053,4784
1753,595,1785,621,1055,4784
612,557,653,580,991,4785
754,515,795,540,993,4785
851,524,889,548,1000,4785
894,556,930,581,1005,4785
147,552,187,577,1010,4785
1342,578,1383,602,1019,4785
1480,595,1519,619,1030,4785
0,317,25,343,1032,4785
251,290,323,321,1036,4785
1511,565,1548,591,1043,4785
528,513,580,538,1053,4785
1747,594,1779,620,1055,4785
606,556,647,580,991,4786
747,514,788,539,993,4786
846,524,883,548,1000,4786
887,556,921,579,1005,4786
140,552,181,577,1010,4786
1336,579,1376,603,1019,4786
1472,593,1512,618,1030,4786
4,317,30,342,1032,4786
257,291,328,321,1036,4786
1503,564,1540,590,1043,4786
524,513,575,538,1053,4786
1741,593,1773,619,1055,4786
599,556,640,579,991,4787
741,514,783,539,993,4787
840,524,877,548,1000,4787
881,555,916,579,1005,4787
135,554,174,578,1010,4787
1330,578,1370,602,1019,4787
1465,593,1505,617,1030,4787
9,316,37,342,1032,4787
264,291,335,321,1036,4787
1494,562,1531,588,1043,4787
519,513,570,537,1053,4787
1734,592,1767,618,1055,4787
592,556,632,579,991,4788
735,515,776,539,993,4788
834,523,871,547,1000,4788
874,555,908,579,1005,4788
131,556,167,578,1010,4788
1325,578,1364,602,1019,4788
1459,592,1500,617,1030,4788
14,316,43,341,1032,4788
271,291,341,321,1036,4788
1487,561,1524,587,1043,4788
512,513,563,537,1053,4788
1726,591,1759,617,1055,4788
586,557,626,579,991,4789
729,514,771,539,993,4789
826,523,863,547,1000,4789
868,555,900,578,1005,4789
123,556,161,579,1010,4789
1318,576,1359,601,1019,4789
1454,593,1494,617,1030,4789
17,315,48,341,1032,4789
276,291,346,321,1036,4789
1478,562,1514,586,1043,4789
506,513,557,537,1053,4789
1720,590,1753,617,1055,4789
579,557,619,579,991,4790
722,514,764,539,993,4790
820,523,857,547,1000,4790
860,555,892,578,1005,4790
115,554,155,579,1010,4790
1312,577,1352,601,1019,4790
1449,591,1489,616,1030,4790
23,315,54,341,1032,4790
280,289,351,320,1036,4790
1470,561,1505,585,1043,4790
502,513,552,537,1053,4790
1714,589,1748,616,1055,4790
573,556,613,579,991,4791
717,514,757,538,993,4791
814,522,852,547,1000,4791
854,556,885,578,1005,4791
110,556,150,580,1010,4791
1307,576,1347,601,1019,4791
1443,590,1483,615,1030,4791
28,315,60,340,1032,4791
284,289,356,320,1036,4791
1463,561,1499,585,1043,4791
497,514,547,537,1053,4791
1707,589,1741,615,1055,4791
566,556,607,579,991,4792
709,514,752,539,993,4792
809,522,847,547,1000,4792
845,554,878,578,1005,4792
104,556,144,580,1010,4792
1301,576,1340,600,1019,4792
1439,590,1478,614,1030,4792
35,316,67,340,1032,4792
292,288,364,319,1036,4792
1454,560,1490,584,1043,4792
491,515,542,539,1053,4792
1701,588,1735,614,1055,4792
559,556,601,580,991,4793
704,513,746,539,993,4793
804,521,842,546,1000,4793
838,556,870,578,1005,4793
99,557,139,581,1010,4793
1295,576,1335,600,1019,4793
1431,588,1471,613,1030,4793
41,315,74,340,1032,4793
297,290,368,320,1036,4793
1447,559,1483,583,1043,4793
483,514,534,537,1053,4793
1693,587,1728,614,1055,4793
552,556,593,579,991,4794
699,514,740,539,993,4794
798,523,835,547,1000,4794
831,555,864,578,1005,4794
93,557,133,580,1010,4794
1288,575,1328,599,1019,4794
1424,587,1464,612,1030,4794
45,315,78,339,1032,4794
304,290,375,320,1036,4794
1439,558,1475,581,1043,4794
478,514,528,537,1053,4794
1688,587,1722,613,1055,4794
548,556,588,579,991,4795
692,514,734,539,993,4795
792,523,829,547,1000,4795
824,555,857,578,1005,4795
86,557,125,580,1010,4795
1282,575,1322,599,1019,4795
1419,587,1460,612,1030,4795
51,313,86,339,1032,4795
311,290,381,320,1036,4795
1432,557,1468,581,1043,4795
473,515,522,537,1053,4795
1679,586,1713,612,1055,4795
540,556,580,579,991,4796
686,514,726,537,993,4796
786,523,823,547,1000,4796
816,554,850,578,1005,4796
80,557,119,580,1010,4796
1276,574,1316,598,1019,4796
1413,587,1453,612,1030,4796
56,312,92,338,1032,4796
317,290,386,320,1036,4796
1422,556,1459,580,1043,4796
467,515,517,538,1053,4796
1671,585,1706,611,1055,4796
456,513,505,537,989,4797
533,556,574,579,991,4797
680,514,719,537,993,4797
781,523,817,547,1000,4797
809,553,844,578,1005,4797
74,558,114,581,1010,4797
1270,573,1310,597,1019,4797
1408,586,1448,611,1030,4797
62,311,98,337,1032,4797
324,290,394,320,1036,4797
1414,556,1451,579,1043,4797
461,515,511,538,1053,4797
1664,582,1700,609,1055,4797
454,513,503,536,989,4798
526,556,567,579,991,4798
673,514,714,538,993,4798
775,523,812,547,1000,4798
802,553,838,577,1005,4798
68,558,109,581,1010,4798
1263,573,1303,597,1019,4798
1402,586,1442,611,1030,4798
68,311,104,336,1032,4798
331,290,401,320,1036,4798
1406,555,1444,579,1043,4798
1658,581,1694,608,1055,4798
450,513,499,536,989,4799
519,556,560,579,991,4799
669,514,708,537,993,4799
769,523,804,546,1000,4799
796,552,831,577,1005,4799
62,558,103,582,1010,4799
1257,573,1297,597,1019,4799
1396,585,1436,610,1030,4799
75,310,111,336,1032,4799
337,290,407,320,1036,4799
1398,555,1435,578,1043,4799
1651,580,1687,607,1055,4799
444,513,492,536,989,4800
514,556,555,579,991,4800
662,513,701,537,993,4800
763,524,797,546,1000,4800
789,552,825,577,1005,4800
57,559,97,583,1010,4800
1250,571,1291,596,1019,4800
1390,584,1430,609,1030,4800
81,311,118,337,1032,4800
343,290,412,320,1036,4800
1391,554,1428,578,1043,4800
1646,578,1681,605,1055,4800
438,514,487,537,989,4801
506,556,548,580,991,4801
655,513,694,536,993,4801
757,523,793,546,1000,4801
780,552,816,577,1005,4801
50,559,90,582,1010,4801
1245,571,1286,595,1019,4801
1382,584,1422,609,1030,4801
86,311,123,336,1032,4801
350,290,419,320,1036,4801
1384,553,1421,577,1043,4801
1639,578,1674,604,1055,4801
1885,647,1900,672,1061,4801
429,514,478,537,989,4802
500,556,541,580,991,4802
650,514,689,537,993,4802
752,523,788,546,1000,4802
775,554,808,577,1005,4802
46,559,85,582,1010,4802
1238,571,1278,595,1019,4802
1379,585,1417,609,1030,4802
91,311,127,336,1032,4802
355,290,424,320,1036,4802
1376,553,1414,576,1043,4802
1632,578,1666,603,1055,4802
1876,644,1893,671,1061,4802
423,514,472,537,989,4803
493,556,535,580,991,4803
642,514,683,537,993,4803
745,521,783,546,1000,4803
768,555,800,577,1005,4803
39,560,79,583,1010,4803
1231,571,1271,595,1019,4803
1372,582,1412,607,1030,4803
97,311,133,335,1032,4803
358,289,429,320,1036,4803
1368,552,1405,576,1043,4803
1625,577,1660,603,1055,4803
1869,644,1886,670,1061,4803
419,515,467,537,989,4804
488,557,529,580,991,4804
636,514,677,537,993,4804
738,522,775,546,1000,4804
762,555,794,577,1005,4804
32,560,72,583,1010,4804
1224,569,1266,594,1019,4804
1367,583,1405,607,1030,4804
102,310,138,334,1032,4804
365,289,435,320,1036,4804
1360,550,1398,575,1043,4804
1618,576,1653,602,1055,4804
1863,642,1882,669,1061,4804
414,515,461,537,989,4805
481,556,522,579,991,4805
631,513,671,537,993,4805
732,522,769,546,1000,4805
754,555,786,577,1005,4805
27,560,66,583,1010,4805
1220,568,1262,593,1019,4805
1360,582,1400,607,1030,4805
107,309,144,334,1032,4805
370,289,440,319,1036,4805
1352,549,1390,574,1043,4805
1613,574,1649,601,1055,4805
1855,641,1876,668,1061,4805
407,516,455,537,989,4806
474,556,515,579,991,4806
625,513,665,537,993,4806
726,522,763,546,1000,4806
748,555,780,577,1005,4806
20,561,60,584,1010,4806
1213,568,1255,593,1019,4806
1353,582,1392,606,1030,4806
113,309,151,334,1032,4806
376,289,446,319,1036,4806
1343,549,1382,574,1043,4806
1605,574,1641,600,1055,4806
1848,640,1871,667,1061,4806
400,516,449,538,989,4807
468,556,511,580,991,4807
620,513,660,536,993,4807
721,522,757,546,1000,4807
740,555,772,577,1005,4807
16,561,55,584,1010,4807
1208,568,1250,593,1019,4807
1346,582,1385,606,1030,4807
118,308,156,333,1032,4807
384,290,453,320,1036,4807
1335,549,1373,573,1043,4807
1598,574,1633,600,1055,4807
1839,638,1865,666,1061,4807
395,516,444,538,989,4808
462,556,503,580,991,4808
612,513,653,537,993,4808
714,520,751,545,1000,4808
734,555,766,576,1005,4808
9,561,49,584,1010,4808
1201,567,1242,592,1019,4808
1342,581,1380,605,1030,4808
125,307,163,332,1032,4808
391,290,460,320,1036,4808
1328,548,1365,571,1043,4808
1592,574,1628,600,1055,4808
1832,637,1860,665,1061,4808
390,516,439,538,989,4809
456,556,497,580,991,4809
606,513,647,537,993,4809
708,521,745,545,1000,4809
727,554,759,576,1005,4809
3,561,43,584,1010,4809
1196,566,1237,591,1019,4809
1335,581,1374,605,1030,4809
131,309,168,333,1032,4809
395,288,466,319,1036,4809
1321,547,1357,570,1043,4809
1586,573,1622,599,1055,4809
1824,638,1853,664,1061,4809
383,516,433,538,989,4810
449,557,490,580,991,4810
600,513,642,537,993,4810
703,520,740,545,1000,4810
719,554,751,576,1005,4810
0,562,38,585,1010,4810
1189,566,1231,591,1019,4810
1330,581,1369,604,1030,4810
137,308,175,333,1032,4810
400,288,471,319,1036,4810
1314,548,1350,570,1043,4810
1579,573,1614,598,1055,4810
1817,637,1848,663,1061,4810
377,515,428,538,989,4811
442,557,483,580,991,4811
594,513,636,537,993,4811
698,521,735,545,1000,4811
713,554,746,576,1005,4811
0,562,31,585,1010,4811
1182,566,1223,591,1019,4811
1323,578,1363,603,1030,4811
142,307,181,333,1032,4811
407,287,478,318,1036,4811
1305,547,1341,569,1043,4811
1573,572,1607,597,1055,4811
1810,634,1844,662,1061,4811
370,515,423,539,989,4812
436,557,476,580,991,4812
588,512,631,537,993,4812
693,521,729,545,1000,4812
706,554,738,576,1005,4812
0,564,25,586,1010,4812
1178,566,1219,591,1019,4812
1318,577,1359,602,1030,4812
148,307,186,333,1032,4812
414,289,483,319,1036,4812
1295,546,1332,568,1043,4812
1565,571,1601,597,1055,4812
1801,633,1836,661,1061,4812
365,515,416,539,989,4813
431,557,471,580,991,4813
582,511,625,536,993,4813
686,521,722,545,1000,4813
699,554,731,576,1005,4813
0,564,20,587,1010,4813
1173,567,1213,591,1019,4813
1313,576,1354,601,1030,4813
154,308,192,332,1032,4813
422,289,490,319,1036,4813
1287,546,1324,568,1043,4813
1559,570,1594,595,1055,4813
1792,631,1831,660,1061,4813
360,516,411,539,989,4814
423,557,464,580,991,4814
578,512,620,536,993,4814
681,521,718,545,1000,4814
691,554,724,576,1005,4814
0,565,17,587,1010,4814
1165,566,1205,591,1019,4814
1307,578,1346,602,1030,4814
160,306,198,331,1032,4814
428,287,496,318,1036,4814
1278,545,1315,567,1043,4814
1553,569,1587,594,1055,4814
1785,630,1825,659,1061,4814
1781,632,1835,660,1062,4814
354,516,405,539,989,4815
417,557,457,580,991,4815
571,512,612,536,993,4815
676,523,710,545,1000,4815
685,552,718,575,1005,4815
0,566,16,587,1010,4815
1159,565,1200,590,1019,4815
1301,578,1339,601,1030,4815
165,306,203,331,1032,4815
433,286,502,317,1036,4815
1272,542,1310,565,1043,4815
1546,568,1581,594,1055,4815
1774,631,1828,659,1062,4815
348,515,398,538,989,4816
410,557,451,580,991,4816
565,512,606,536,993,4816
670,520,706,544,1000,4816
678,553,711,575,1005,4816
0,564,15,587,1010,4816
1152,564,1193,589,1019,4816
1294,578,1333,601,1030,4816
170,304,210,330,1032,4816
441,287,508,317,1036,4816
1261,541,1300,564,1043,4816
1541,567,1576,593,1055,4816
1766,630,1820,658,1062,4816
340,514,393,538,989,4817
404,558,444,580,991,4817
561,512,602,536,993,4817
664,520,700,544,1000,4817
673,553,704,575,1005,4817
0,564,15,587,1010,4817
1145,564,1186,589,1019,4817
1288,577,1327,601,1030,4817
175,305,215,331,1032,4817
449,287,515,317,1036,4817
1250,540,1290,563,1043,4817
1534,567,1569,593,1055,4817
1759,629,1813,657,1062,4817
335,515,386,538,989,4818
399,559,439,581,991,4818
552,512,594,536,993,4818
657,519,694,544,1000,4818
664,553,696,575,1005,4818
0,564,14,587,1010,4818
1139,562,1179,587,1019,4818
1282,577,1321,601,1030,4818
181,304,221,331,1032,4818
455,287,521,317,1036,4818
1239,538,1282,562,1043,4818
1526,565,1562,592,1055,4818
1750,626,1805,654,1062,4818
330,515,381,539,989,4819
392,559,431,581,991,4819
539,512,580,535,993,4819
652,519,690,544,1000,4819
658,553,690,575,1005,4819
0,564,11,587,1010,4819
1133,562,1174,586,1019,4819
1276,574,1316,599,1030,4819
187,304,226,330,1032,4819
460,287,525,317,1036,4819
1235,537,1278,561,1043,4819
1520,565,1555,591,1055,4819
1745,626,1799,654,1062,4819
322,515,374,539,989,4820
385,559,424,581,991,4820
535,513,576,535,993,4820
647,521,682,544,1000,4820
652,553,684,575,1005,4820
1127,561,1169,587,1019,4820
1270,574,1310,598,1030,4820
194,304,233,330,1032,4820
465,287,530,317,1036,4820
1228,537,1270,561,1043,4820
1514,564,1549,590,1055,4820
1739,625,1793,653,1062,4820
318,516,370,540,989,4821
378,558,418,581,991,4821
530,512,572,535,993,4821
643,522,675,544,1000,4821
643,553,676,575,1005,4821
1122,563,1162,587,1019,4821
1266,573,1306,598,1030,4821
200,303,240,329,1032,4821
472,286,538,317,1036,4821
1220,535,1263,560,1043,4821
1506,563,1541,589,1055,4821
1731,624,1785,652,1062,4821
311,516,363,540,989,4822
371,558,412,581,991,4822
525,512,568,535,993,4822
636,521,670,544,1000,4822
636,551,672,575,1005,4822
1115,562,1156,587,1019,4822
1258,574,1298,598,1030,4822
206,303,245,329,1032,4822
478,287,543,317,1036,4822
1215,536,1255,559,1043,4822
1500,562,1534,588,1055,4822
1725,624,1779,652,1062,4822
306,517,356,540,989,4823
365,558,408,581,991,4823
518,512,561,535,993,4823
629,522,662,544,1000,4823
629,550,666,575,1005,4823
1108,561,1150,586,1019,4823
1251,574,1291,598,1030,4823
212,303,250,329,1032,4823
485,287,550,317,1036,4823
1209,535,1250,558,1043,4823
1494,562,1529,587,1055,4823
1717,621,1773,650,1062,4823
300,517,351,540,989,4824
359,558,400,581,991,4824
513,511,556,535,993,4824
623,520,659,544,1000,4824
622,550,658,575,1005,4824
1102,560,1143,585,1019,4824
1244,574,1284,598,1030,4824
218,303,256,328,1032,4824
491,286,557,317,1036,4824
1201,535,1243,559,1043,4824
1487,561,1522,586,1055,4824
1712,620,1766,649,1062,4824
294,517,345,541,989,4825
352,558,393,581,991,4825
508,513,549,535,993,4825
618,521,652,543,1000,4825
615,550,650,574,1005,4825
1097,560,1138,585,1019,4825
1240,573,1279,597,1030,4825
223,303,261,328,1032,4825
496,286,562,317,1036,4825
1191,534,1234,558,1043,4825
1481,560,1516,585,1055,4825
1704,619,1757,647,1062,4825
289,517,340,541,989,4826
344,557,385,580,991,4826
503,513,544,535,993,4826
613,521,645,543,1000,4826
610,550,643,574,1005,4826
1090,562,1131,586,1019,4826
1233,571,1273,596,1030,4826
229,303,267,328,1032,4826
503,285,568,316,1036,4826
1183,534,1225,558,1043,4826
1474,559,1508,584,1055,4826
1696,617,1750,646,1062,4826
281,515,333,540,989,4827
340,557,381,580,991,4827
497,513,539,535,993,4827
605,519,641,543,1000,4827
602,550,636,574,1005,4827
1085,561,1125,586,1019,4827
1228,571,1269,595,1030,4827
235,302,273,328,1032,4827
510,287,573,316,1036,4827
1175,534,1216,558,1043,4827
1467,559,1501,584,1055,4827
1690,616,1745,644,1062,4827
275,516,326,540,989,4828
333,557,374,580,991,4828
491,512,533,535,993,4828
599,519,635,543,1000,4828
597,550,630,574,1005,4828
1077,560,1118,585,1019,4828
1220,570,1262,595,1030,4828
240,302,279,328,1032,4828
516,287,580,317,1036,4828
1167,534,1208,558,1043,4828
1461,559,1495,583,1055,4828
1685,616,1739,644,1062,4828
270,516,320,540,989,4829
326,558,368,581,991,4829
484,512,526,535,993,4829
592,517,631,543,1000,4829
591,550,624,574,1005,4829
1071,560,1112,584,1019,4829
1214,569,1257,595,1030,4829
246,302,284,328,1032,4829
522,287,586,317,1036,4829
1158,534,1199,558,1043,4829
1455,558,1489,583,1055,4829
1678,614,1734,643,1062,4829
264,516,315,541,989,4830
319,558,361,582,991,4830
479,513,520,535,993,4830
587,518,625,543,1000,4830
584,552,616,574,1005,4830
1066,560,1106,584,1019,4830
1209,569,1251,595,1030,4830
251,302,289,327,1032,4830
529,287,592,317,1036,4830
1150,533,1190,557,1043,4830
1448,557,1482,582,1055,4830
1670,613,1726,642,1062,4830
257,515,308,540,989,4831
313,559,355,582,991,4831
474,512,515,535,993,4831
581,518,618,543,1000,4831
579,552,610,574,1005,4831
1060,560,1100,584,1019,4831
1203,569,1244,594,1030,4831
257,302,295,327,1032,4831
534,286,598,317,1036,4831
1143,533,1183,557,1043,4831
1440,557,1475,582,1055,4831
1664,614,1718,642,1062,4831
251,515,302,540,989,4832
308,559,350,582,991,4832
467,512,509,535,993,4832
575,518,612,543,1000,4832
572,552,603,574,1005,4832
1054,560,1095,584,1019,4832
1198,568,1239,593,1030,4832
263,301,301,327,1032,4832
541,287,603,317,1036,4832
1134,532,1175,556,1043,4832
1434,556,1469,582,1055,4832
1658,613,1711,641,1062,4832
246,516,296,540,989,4833
301,559,343,582,991,4833
463,512,504,535,993,4833
570,518,607,543,1000,4833
562,550,596,574,1005,4833
1047,559,1088,583,1019,4833
1192,568,1232,593,1030,4833
270,301,307,327,1032,4833
547,287,609,317,1036,4833
1127,531,1168,556,1043,4833
1427,556,1462,581,1055,4833
1651,612,1704,640,1062,4833
240,516,291,540,989,4834
296,559,337,582,991,4834
457,511,498,535,993,4834
567,521,600,543,1000,4834
556,551,588,574,1005,4834
1040,558,1081,583,1019,4834
1184,568,1225,593,1030,4834
276,301,314,326,1032,4834
552,287,616,317,1036,4834
1119,529,1160,554,1043,4834
1420,555,1455,580,1055,4834
1644,611,1696,639,1062,4834
234,516,285,540,989,4835
288,559,330,583,991,4835
450,512,492,535,993,4835
558,520,593,543,1000,4835
548,550,582,574,1005,4835
1033,557,1075,582,1019,4835
1179,568,1220,593,1030,4835
281,301,319,326,1032,4835
559,287,622,317,1036,4835
1112,530,1152,554,1043,4835
1414,555,1448,580,1055,4835
1638,610,1690,638,1062,4835
227,516,279,541,989,4836
282,559,323,582,991,4836
444,512,486,536,993,4836
551,520,587,543,1000,4836
540,550,575,574,1005,4836
1028,558,1069,582,1019,4836
1173,567,1213,592,1030,4836
287,301,325,326,1032,4836
568,287,629,316,1036,4836
1105,530,1143,554,1043,4836
1408,556,1440,579,1055,4836
1631,610,1682,637,1062,4836
221,516,273,542,989,4837
276,559,317,582,991,4837
438,511,482,536,993,4837
543,518,580,543,1000,4837
533,550,567,574,1005,4837
1022,558,1063,582,1019,4837
1165,567,1206,592,1030,4837
294,299,333,325,1032,4837
575,289,634,316,1036,4837
1097,530,1135,553,1043,4837
1402,555,1434,578,1055,4837
1625,609,1676,636,1062,4837
215,516,266,542,989,4838
269,559,310,582,991,4838
432,511,475,536,993,4838
535,518,572,543,1000,4838
528,552,560,574,1005,4838
1016,558,1057,582,1019,4838
1161,568,1201,592,1030,4838
298,300,337,326,1032,4838
580,289,640,317,1036,4838
1088,529,1126,552,1043,4838
1394,554,1426,577,1055,4838
1617,608,1670,635,1062,4838
210,518,260,542,989,4839
262,560,303,583,991,4839
426,511,469,536,993,4839
530,518,568,542,1000,4839
520,551,554,574,1005,4839
1009,557,1051,582,1019,4839
1156,566,1196,591,1030,4839
304,300,342,326,1032,4839
585,289,645,317,1036,4839
1080,529,1118,552,1043,4839
1388,553,1421,577,1055,4839
1609,605,1663,635,1062,4839
203,518,253,543,989,4840
256,560,296,583,991,4840
420,512,463,536,993,4840
525,519,562,543,1000,4840
512,549,547,574,1005,4840
1004,558,1044,581,1019,4840
1150,566,1190,591,1030,4840
310,300,348,326,1032,4840
591,290,651,317,1036,4840
1071,528,1110,552,1043,4840
1381,553,1414,576,1055,4840
1605,606,1657,634,1062,4840
198,519,247,543,989,4841
251,560,291,583,991,4841
414,512,456,536,993,4841
519,519,556,543,1000,4841
505,549,541,574,1005,4841
997,558,1037,581,1019,4841
1144,567,1183,591,1030,4841
316,300,353,325,1032,4841
598,288,660,317,1036,4841
1061,528,1100,552,1043,4841
1373,551,1407,576,1055,4841
1599,606,1650,633,1062,4841
193,517,243,542,989,4842
245,560,285,583,991,4842
410,512,452,536,993,4842
514,519,551,543,1000,4842
498,549,534,574,1005,4842
991,557,1031,580,1019,4842
1138,567,1176,591,1030,4842
324,300,361,326,1032,4842
604,289,665,317,1036,4842
1054,528,1092,551,1043,4842
1366,553,1399,576,1055,4842
1594,605,1644,632,1062,4842
188,518,237,542,989,4843
237,560,278,583,991,4843
404,512,445,535,993,4843
512,521,547,543,1000,4843
492,548,528,574,1005,4843
986,557,1027,581,1019,4843
1132,565,1171,589,1030,4843
331,300,367,325,1032,4843
609,288,672,317,1036,4843
1047,527,1085,550,1043,4843
1359,551,1394,575,1055,4843
1587,605,1637,632,1062,4843
1887,619,1901,644,1069,4843
182,519,230,542,989,4844
233,561,273,584,991,4844
399,512,439,535,993,4844
507,521,540,543,1000,4844
485,549,521,574,1005,4844
979,557,1021,581,1019,4844
1125,565,1164,589,1030,4844
337,299,373,325,1032,4844
615,288,679,317,1036,4844
1037,527,1076,550,1043,4844
1351,550,1387,575,1055,4844
1581,605,1630,631,1062,4844
1879,617,1894,643,1069,4844
177,519,225,543,989,4845
225,561,265,584,991,4845
392,514,431,536,993,4845
504,523,535,543,1000,4845
477,549,513,574,1005,4845
973,557,1015,581,1019,4845
1120,564,1159,588,1030,4845
342,299,378,324,1032,4845
622,289,684,318,1036,4845
1030,527,1069,551,1043,4845
1345,549,1382,575,1055,4845
1574,604,1624,630,1062,4845
1872,617,1888,643,1069,4845
171,520,219,543,989,4846
219,561,259,584,991,4846
386,513,427,536,993,4846
498,522,530,543,1000,4846
472,550,507,574,1005,4846
968,557,1010,580,1019,4846
1115,564,1154,588,1030,4846
347,299,384,325,1032,4846
631,289,692,318,1036,4846
1023,526,1062,549,1043,4846
1340,550,1375,575,1055,4846
1566,601,1617,629,1062,4846
1864,616,1882,643,1069,4846
164,520,213,544,989,4847
214,561,254,584,991,4847
381,513,422,536,993,4847
492,522,523,543,1000,4847
465,550,499,574,1005,4847
962,556,1004,580,1019,4847
1108,563,1147,587,1030,4847
353,298,391,325,1032,4847
636,289,695,317,1036,4847
1014,526,1054,549,1043,4847
1334,551,1367,574,1055,4847
1558,600,1610,628,1062,4847
1855,614,1875,641,1069,4847
159,520,207,543,989,4848
205,562,247,585,991,4848
374,513,415,536,993,4848
485,522,517,542,1000,4848
459,550,494,574,1005,4848
956,556,998,580,1019,4848
1102,562,1142,587,1030,4848
359,298,396,325,1032,4848
639,288,702,317,1036,4848
1004,524,1045,549,1043,4848
1326,549,1360,573,1055,4848
1552,599,1603,627,1062,4848
1849,613,1870,641,1069,4848
152,520,200,543,989,4849
199,562,240,585,991,4849
368,513,410,537,993,4849
477,519,513,542,1000,4849
451,550,487,575,1005,4849
949,556,991,580,1019,4849
1096,563,1135,587,1030,4849
365,298,402,324,1032,4849
645,288,709,317,1036,4849
997,523,1039,548,1043,4849
1321,551,1352,572,1055,4849
1545,598,1596,626,1062,4849
1841,611,1863,638,1069,4849
148,521,197,544,989,4850
194,562,234,585,991,4850
361,513,402,537,993,4850
470,518,509,543,1000,4850
445,549,482,575,1005,4850
943,556,985,580,1019,4850
1091,562,1129,587,1030,4850
372,298,408,324,1032,4850
654,286,718,317,1036,4850
991,524,1031,548,1043,4850
1316,551,1346,572,1055,4850
1539,597,1590,625,1062,4850
1834,612,1857,638,1069,4850
141,521,190,544,989,4851
187,562,227,585,991,4851
356,513,397,537,993,4851
464,518,502,543,1000,4851
438,549,474,574,1005,4851
938,556,980,579,1019,4851
1085,562,1122,586,1030,4851
377,298,412,324,1032,4851
661,287,724,317,1036,4851
982,524,1022,548,1043,4851
1309,550,1340,571,1055,4851
1534,597,1584,625,1062,4851
1826,610,1851,637,1069,4851
134,521,184,544,989,4852
180,563,222,586,991,4852
349,512,392,537,993,4852
458,517,496,543,1000,4852
433,551,466,574,1005,4852
930,555,973,579,1019,4852
1078,562,1116,585,1030,4852
383,298,420,324,1032,4852
667,287,730,317,1036,4852
974,524,1014,548,1043,4852
1302,549,1333,570,1055,4852
1526,596,1575,624,1062,4852
1819,609,1845,636,1069,4852
127,520,179,544,989,4853
174,563,216,586,991,4853
344,512,386,537,993,4853
452,518,490,543,1000,4853
427,552,458,574,1005,4853
925,555,968,579,1019,4853
1072,562,1111,586,1030,4853
389,298,425,324,1032,4853
671,287,734,317,1036,4853
967,523,1006,547,1043,4853
