frame_id,x1,y1,x2,y2,confidence
156,288,723,525,998,0.9975531697273254
156,604,236,681,307,0.9840609431266784
156,545,16,578,42,0.9222131967544556
156,667,46,716,82,0.9572769999504088
156,853,752,1038,1075,0.9950626492500304
156,711,87,767,135,0.9899982810020448
156,607,44,652,79,0.9782418608665466
157,605,44,649,78,0.9645763635635376
157,610,44,655,78,0.9182159900665284
157,601,160,671,225,0.99285089969635
157,592,6,620,31,0.9154672622680664
157,425,141,493,201,0.9891489148139954
157,532,68,592,119,0.9830487966537476
157,612,94,666,144,0.9800910353660583
157,264,745,513,1035,0.9979275465011596
157,605,239,680,312,0.9898585677146912
157,544,16,576,43,0.935354709625244
157,668,48,717,84,0.9750256538391112
157,851,763,1036,1075,0.989837110042572
157,712,87,770,137,0.9897750616073608
157,607,46,652,81,0.9436805844306946
158,607,47,651,80,0.9781240224838256
158,604,213,678,295,0.9958776235580444
158,593,5,621,31,0.9210571646690368
158,425,141,493,200,0.9888991713523864
158,532,67,593,121,0.9873514771461488
158,612,94,668,148,0.987799882888794
158,241,769,500,1069,0.9976304769515992
158,542,15,575,44,0.9158104062080384
158,671,48,719,85,0.9763364791870116
158,856,775,1038,1075,0.9894288182258606
158,715,90,772,140,0.9918489456176758
159,608,50,650,81,0.9753580689430236
159,605,163,670,227,0.9929903745651244
159,592,7,621,32,0.9356155395507812
159,424,140,493,200,0.9860666394233704
159,531,68,593,123,0.9881576895713806
159,613,96,667,146,0.9763385653495787
159,224,796,492,1076,0.997034788131714
159,603,248,680,323,0.9926032423973083
159,545,14,577,41,0.9183481335639954
159,671,49,720,85,0.9625380039215088
159,855,788,1045,1074,0.9917953610420228
159,717,91,773,140,0.9903737306594848
160,611,51,652,83,0.9659338593482972
160,604,167,670,233,0.9798548817634584
160,593,8,622,33,0.9439777135849
160,424,143,492,200,0.9826327562332152
160,614,93,665,138,0.9822252988815308
160,201,823,480,1077,0.996846616268158
160,605,255,676,330,0.9847615957260132
160,673,48,723,86,0.9768100380897522
160,853,803,1041,1074,0.9583943486213684
160,531,70,594,124,0.9895763397216796
160,718,94,775,143,0.989462673664093
161,604,171,669,237,0.981276035308838
161,593,7,622,32,0.9386468529701232
161,424,142,491,200,0.9866228699684144
161,530,68,595,126,0.9784578680992126
161,615,100,668,147,0.9886412024497986
161,195,857,466,1077,0.9961708188056946
161,603,262,677,336,0.9931992888450624
161,676,50,724,88,0.972453236579895
161,855,818,1037,1075,0.9425166249275208
161,718,97,775,147,0.9886753559112548
161,610,54,650,86,0.9703468680381776
162,611,54,652,87,0.931627631187439
162,603,172,670,239,0.9542410373687744
162,594,7,624,33,0.946446180343628
162,424,142,491,200,0.9841569066047668
162,604,266,679,342,0.9722115993499756
162,617,102,668,149,0.991489052772522
162,188,890,451,1078,0.9883860349655152
162,602,264,677,341,0.9823373556137084
162,677,51,723,89,0.9802863001823424
162,530,68,596,127,0.9841763973236084
162,720,99,778,149,0.9878805875778198
162,596,7,625,33,0.9043787717819214
163,601,176,669,243,0.968052625656128
163,594,10,624,36,0.951740026473999
163,616,102,667,148,0.9918213486671448
163,598,265,677,351,0.9902091026306152
163,678,51,723,88,0.9810799360275269
163,530,70,594,126,0.9815696477890016
163,185,924,430,1078,0.9831121563911438
163,424,141,489,200,0.982832372188568
163,721,98,779,149,0.9880006909370422
164,726,99,782,152,0.9850881695747375
164,602,182,670,248,0.952283501625061
164,594,9,625,35,0.95223730802536
164,616,103,669,153,0.9906933903694152
164,599,272,673,357,0.9850860834121704
164,679,53,728,91,0.990165650844574
164,532,71,593,129,0.9672766327857972
164,180,965,413,1079,0.9754913449287416
164,425,142,489,200,0.9771957397460938
164,608,57,652,94,0.9089152812957764
165,727,103,782,155,0.9889668822288512
165,603,185,669,250,0.9915353059768676
165,594,10,625,36,0.957148015499115
165,599,283,672,363,0.9850534796714784
165,618,105,672,156,0.9899452328681946
165,679,57,729,96,0.99106103181839
165,532,72,592,129,0.983944058418274
165,169,1004,380,1079,0.9341959357261658
165,425,142,490,200,0.9818267822265624
166,730,104,783,156,0.9889962673187256
166,602,188,669,255,0.9934046864509584
166,594,11,625,37,0.954443633556366
166,530,28,576,61,0.913811445236206
166,592,286,671,369,0.993859887123108
166,617,104,671,156,0.988302767276764
166,682,61,732,98,0.992373526096344
166,532,76,593,131,0.992569863796234
166,425,142,490,200,0.984517514705658
167,730,106,785,159,0.9827447533607484
167,614,58,659,97,0.960542857646942
167,602,193,669,260,0.9884536862373352
167,592,11,624,38,0.9584321975708008
167,531,30,575,64,0.9447321891784668
167,593,290,671,376,0.9890013933181764
167,613,64,659,103,0.9028151631355286
167,486,73,523,116,0.9115938544273376
167,679,61,733,102,0.988420844078064
167,618,107,672,159,0.9840444326400756
167,634,0,668,26,0.9260125756263732
167,530,75,593,133,0.9905970692634584
167,424,142,490,201,0.9811738729476928
168,733,107,789,161,0.9829764366149902
168,615,58,660,98,0.959231734275818
168,602,196,670,263,0.9890611171722412
168,594,11,625,37,0.9518719911575316
168,527,29,578,67,0.947217047214508
168,590,296,670,386,0.9860893487930298
168,681,62,736,104,0.9880918264389038
168,619,108,672,161,0.981974184513092
168,635,0,669,27,0.9304868578910828
168,529,77,593,134,0.9922991394996644
168,424,142,490,201,0.979431927204132
169,733,109,792,165,0.9896326065063475
169,603,201,669,272,0.9904248118400574
169,594,11,626,38,0.9569663405418396
169,528,28,579,66,0.9416092038154602
169,586,303,670,395,0.9864814281463624
169,616,63,662,103,0.9841846227645874
169,683,64,737,105,0.9891740083694458
169,636,0,670,27,0.9276044368743896
169,529,79,593,136,0.992538034915924
169,425,143,490,201,0.9673671126365662
170,736,111,796,166,0.9860956072807312
170,530,81,593,138,0.9918892979621888
170,603,202,672,272,0.989903211593628
170,595,13,626,40,0.9710348844528198
170,531,30,579,66,0.9348463416099548
170,615,64,657,102,0.9855363965034484
170,581,307,671,402,0.9961567521095276
170,637,0,671,27,0.9306400418281556
170,424,143,491,201,0.9853991270065308
170,684,66,738,109,0.991134524345398
171,736,112,795,168,0.98562091588974
171,530,81,593,139,0.9935890436172484
171,603,204,671,276,0.991467833518982
171,595,12,627,39,0.9690895676612854
171,534,31,578,66,0.9533171057701112
171,577,316,672,413,0.9894575476646424
171,613,66,656,102,0.9842180013656616
171,638,0,673,27,0.9645017981529236
171,424,142,490,201,0.9866493344306946
171,684,65,739,110,0.98937326669693
172,737,113,798,171,0.9835811853408812
172,527,81,593,141,0.992109715938568
172,601,207,672,281,0.9905147552490234
172,595,11,627,38,0.9569860696792604
172,535,30,578,65,0.9612850546836852
172,614,65,657,103,0.980655550956726
172,576,320,670,417,0.9959198236465454
172,619,119,676,175,0.9590545892715454
172,639,0,674,27,0.9616113305091858
172,424,142,490,201,0.9866750836372375
172,686,65,741,111,0.9893078207969666
173,739,114,801,172,0.9796109199523926
173,525,82,593,144,0.9907724857330322
173,600,212,671,286,0.9905306696891784
173,596,8,627,34,0.9385164976119996
173,534,32,578,68,0.9621947407722472
173,569,328,670,428,0.995658278465271
173,613,66,656,105,0.973764717578888
173,621,121,677,176,0.9596591591835022
173,639,0,673,28,0.9553842544555664
173,424,142,490,201,0.9822592735290528
173,688,66,742,113,0.9896895885467528
174,739,115,803,175,0.9845086336135864
174,526,84,594,146,0.9915854930877686
174,599,218,670,292,0.9906907081604004
174,533,30,578,70,0.969710111618042
174,423,141,492,201,0.9891380667686462
174,611,66,658,107,0.9827297925949096
174,564,334,669,438,0.9965227842330932
174,854,1013,1028,1079,0.9167760610580444
174,619,123,677,179,0.9619672894477844
174,639,2,676,29,0.9459380507469176
174,687,66,744,116,0.9902385473251344
175,742,119,804,177,0.985268771648407
175,525,86,594,149,0.9925676584243774
175,598,225,670,297,0.9901118874549866
175,533,30,579,72,0.968127191066742
175,561,340,666,453,0.9911118149757384
175,424,140,493,200,0.9894752502441406
175,611,68,658,110,0.9827037453651428
175,620,123,678,181,0.9772202372550964
175,641,2,679,31,0.9586870074272156
175,689,67,744,117,0.99037766456604
175,607,15,639,41,0.9067836999893188
176,743,122,804,179,0.9883015751838684
176,526,86,593,149,0.9918453097343444
176,596,229,672,305,0.9934207797050476
176,534,30,580,73,0.9743403792381288
176,558,348,665,464,0.9877651929855348
176,424,140,493,199,0.9907480478286744
176,611,70,658,114,0.9850672483444214
176,618,122,679,182,0.9398280382156372
176,642,2,680,31,0.9617034196853638
176,691,69,746,118,0.9914186000823976
176,609,17,640,43,0.9174915552139282
177,744,122,806,181,0.9829570055007936
177,596,233,673,310,0.9938940405845642
177,536,31,581,74,0.96145761013031
177,555,357,661,472,0.9908214211463928
177,424,141,493,200,0.9906333684921264
177,611,71,659,116,0.9850947856903076
177,619,127,679,186,0.9759498238563538
177,643,2,681,33,0.9688856601715088
177,526,87,594,151,0.9892455339431764
177,692,72,746,120,0.987223744392395
177,611,18,642,45,0.9302853345870972
178,746,122,808,183,0.9664112329483032
178,597,234,670,311,0.9913936257362366
178,535,35,581,76,0.9569083452224731
178,549,365,657,483,0.9954090714454652
178,423,141,492,200,0.9915926456451416
178,610,72,660,118,0.9819955825805664
178,620,131,680,191,0.9884055852890016
178,646,5,683,35,0.975716769695282
178,527,89,595,153,0.9772865176200868
178,695,73,747,121,0.983429789543152
178,611,17,642,45,0.9382659196853638
179,748,124,810,187,0.9790869951248168
179,597,237,670,314,0.9851860404014589
179,534,32,581,76,0.9549908638000488
179,424,141,493,200,0.991887867450714
179,614,75,659,119,0.9819548726081848
179,545,379,654,492,0.9968159794807434
179,620,134,679,193,0.9875656962394714
179,648,7,683,36,0.9742489457130432
179,525,90,595,156,0.9858903884887696
179,694,74,748,121,0.984186589717865
179,610,17,642,46,0.9545404314994812
180,750,128,813,190,0.9830991625785828
180,594,245,669,324,0.9907150268554688
180,532,35,577,74,0.9368938207626344
180,539,387,652,506,0.99339359998703
180,424,141,493,201,0.990967571735382
180,614,78,659,122,0.9805791974067688
180,621,139,681,198,0.9872172474861144
180,650,9,684,35,0.9701235890388488
180,527,92,594,158,0.987337052822113
180,695,76,749,122,0.9838032722473145
180,608,18,643,49,0.9605402946472168
181,750,132,813,194,0.9830173254013062
181,591,253,669,327,0.9946649074554444
181,533,33,578,74,0.9410443902015686
181,424,141,493,201,0.9919803142547609
181,613,81,660,126,0.9820209741592408
181,534,396,648,516,0.9958373308181764
181,622,141,681,202,0.9841301441192628
181,652,10,685,35,0.9576011300086976
181,528,96,595,160,0.9878254532814026
181,696,79,751,126,0.9879876375198364
181,609,18,643,49,0.9627929329872132
182,753,134,814,197,0.9731824398040771
182,611,23,645,53,0.9073203206062316
182,590,256,669,336,0.9953385591506958
182,536,35,578,75,0.9544333219528198
182,424,141,493,201,0.9913968443870544
182,614,83,660,127,0.9790295362472534
182,526,404,648,530,0.9947065711021424
182,622,140,680,201,0.9771795868873596
182,652,9,685,35,0.9597169160842896
182,527,98,596,162,0.9891110062599182
182,697,80,753,127,0.9857203364372252
182,607,20,642,50,0.957853615283966
183,752,135,816,200,0.983283519744873
183,610,22,645,53,0.9634466767311096
183,621,147,679,205,0.944001078605652
183,588,261,672,347,0.9965016841888428
183,535,35,580,77,0.9543946385383606
183,423,141,493,201,0.990888237953186
183,614,85,661,130,0.979580819606781
183,520,411,645,542,0.9967871904373168
183,652,10,686,35,0.9698753356933594
183,526,98,596,164,0.98723304271698
183,698,81,754,130,0.9836181998252868
184,753,137,818,203,0.9846763014793396
184,610,26,644,55,0.959474503993988
184,589,266,670,353,0.995291233062744
184,538,40,582,80,0.9662441611289978
184,424,141,492,201,0.991650640964508
184,614,88,662,133,0.9838036298751832
184,510,425,641,559,0.9948038458824158
184,652,9,688,36,0.9722543954849244
184,527,100,595,166,0.989063322544098
184,700,84,755,131,0.981682538986206
184,607,27,641,56,0.955720603466034
185,755,140,820,205,0.973389208316803
185,608,26,644,57,0.9724795818328856
185,614,162,680,224,0.9891304969787598
185,536,38,582,80,0.9673544764518738
185,424,141,492,201,0.9904640913009644
185,613,88,662,134,0.9841043949127196
185,506,435,636,575,0.9926936626434326
185,583,275,670,362,0.9932403564453124
185,654,9,689,36,0.9548224806785583
185,527,102,594,167,0.9873658418655396
185,701,86,756,131,0.978067934513092
185,604,24,640,54,0.9292529225349426
186,757,145,822,209,0.9831526279449464
186,609,25,646,55,0.9754603505134584
186,618,158,682,217,0.9891026020050048
186,537,41,583,80,0.9668088555336
186,423,140,493,200,0.9913654327392578
186,611,91,663,136,0.9883065819740297
186,499,447,633,588,0.9945367574691772
186,582,283,664,365,0.9948813915252686
186,653,11,689,38,0.9672922492027284
186,525,104,595,168,0.9899319410324096
186,702,88,759,135,0.9764957427978516
187,758,148,824,210,0.985340178012848
187,610,26,646,55,0.9659794569015504
187,618,159,683,223,0.9848871827125548
187,537,41,582,82,0.9642154574394226
187,423,141,492,201,0.9914917349815368
187,612,91,665,139,0.9823426604270936
187,491,455,629,605,0.9934644103050232
187,580,287,668,373,0.9950501322746276
187,651,11,687,38,0.9547971487045288
187,525,107,596,170,0.9872954487800598
187,703,89,760,137,0.972445785999298
187,607,28,643,57,0.9712076783180236
188,759,148,827,213,0.9902310967445374
188,620,162,686,227,0.988538146018982
188,537,44,580,83,0.967094659805298
188,423,141,492,201,0.9914473295211792
188,612,91,664,141,0.97807377576828
188,481,469,628,622,0.9957224130630492
188,574,293,665,382,0.9968926906585692
188,523,108,597,172,0.987976372241974
188,703,89,761,138,0.9796384572982788
188,605,27,641,58,0.978044331073761
189,761,149,828,216,0.9841372966766356
189,609,26,646,57,0.9778921008110046
189,620,166,686,230,0.9909377098083496
189,536,45,581,85,0.9686406254768372
189,423,140,492,200,0.9914751052856444
189,614,92,663,140,0.9722785353660583
189,471,485,623,640,0.993505835533142
189,572,301,666,388,0.995508313179016
189,539,18,570,44,0.9152926802635192
189,523,107,596,172,0.986485481262207
189,705,87,763,140,0.965985119342804
189,606,27,642,58,0.9461858868598938
190,764,152,833,217,0.9882102012634276
190,609,27,646,58,0.9778106212615968
190,620,168,685,233,0.9849822521209716
190,536,44,580,85,0.9760887026786804
190,423,141,491,200,0.9908068776130676
190,615,94,665,145,0.9781965017318726
190,463,496,619,656,0.9924802780151368
190,568,309,665,397,0.9968684315681458
190,524,114,595,176,0.977236032485962
190,705,89,763,141,0.9634611010551452
190,605,28,642,59,0.9667903780937196
191,766,154,834,219,0.9810644388198853
191,609,28,648,59,0.9745029211044312
191,618,169,687,240,0.9821027517318726
191,538,48,581,86,0.9685930013656616
191,423,140,491,200,0.9890536665916444
191,452,511,613,674,0.9956275224685668
191,565,314,664,408,0.997114896774292
191,538,22,568,48,0.9192893505096436
191,619,101,670,151,0.9799379706382751
191,525,115,595,177,0.9731066226959229
191,707,91,763,142,0.95635986328125
191,606,29,644,60,0.9699792861938475
192,768,156,836,221,0.9870087504386902
192,608,28,649,61,0.9291040301322936
192,618,172,686,241,0.9859209656715392
192,538,50,582,87,0.9636549949645996
192,423,140,491,200,0.9853654503822328
192,438,523,610,697,0.9881619811058044
192,564,320,663,416,0.9969773292541504
192,539,21,568,47,0.917327344417572
192,659,21,697,51,0.9211856126785278
192,617,102,671,154,0.9838841557502748
192,522,113,595,180,0.969354510307312
192,707,92,765,145,0.9532540440559388
192,605,29,647,62,0.9831705689430236
193,768,158,838,224,0.9809107184410096
193,616,176,685,245,0.9794857501983644
193,539,53,582,89,0.9685672521591188
193,423,139,491,200,0.9869924783706664
193,431,534,602,716,0.9622995853424072
193,559,326,661,426,0.9968902468681335
193,540,21,571,47,0.916860580444336
193,658,20,696,52,0.959036648273468
193,617,103,671,156,0.9829139113426208
193,523,117,596,182,0.9694103002548218
193,710,93,767,146,0.9513317346572876
193,605,28,646,64,0.9861810803413392
194,770,161,841,227,0.9915454983711244
194,615,179,686,251,0.9856603145599364
194,536,52,582,91,0.9690864682197572
194,422,139,491,201,0.988661527633667
194,615,104,671,158,0.9897915124893188
194,415,556,595,742,0.9945080876350404
194,556,335,659,435,0.9976098537445068
194,539,19,572,46,0.909077763557434
194,657,20,696,54,0.950766384601593
194,522,117,597,184,0.9784334301948548
194,710,97,769,149,0.9788981676101683
194,604,27,646,66,0.9840142130851746
195,773,164,843,230,0.97897070646286
195,614,181,686,252,0.9875065088272096
195,537,52,583,91,0.9690199494361876
195,422,139,492,201,0.9869799613952636
195,404,570,585,760,0.994515597820282
195,551,343,656,440,0.997098445892334
195,540,18,573,46,0.9018622040748596
195,658,21,698,54,0.958627700805664
195,617,106,672,160,0.9836130142211914
195,522,117,598,187,0.944961965084076
195,713,101,771,151,0.9732796549797058
195,606,29,648,68,0.9857991933822632
196,775,167,845,234,0.977831482887268
196,612,31,651,69,0.984787940979004
196,613,186,686,255,0.9881418347358704
196,537,53,584,91,0.9793825149536132
196,422,139,491,200,0.9886394739151
196,391,589,579,786,0.9948667287826538
196,548,346,652,456,0.9969165325164796
196,658,21,698,56,0.969171106815338
196,618,107,673,163,0.9841653108596802
196,521,117,598,190,0.9325528740882874
196,713,103,771,155,0.9748504757881165
197,778,172,847,237,0.9772198796272278
197,613,34,651,70,0.9838027954101562
197,613,192,687,258,0.9890234470367432
197,537,51,583,91,0.9734116196632384
197,423,139,492,200,0.983249843120575
197,374,605,574,810,0.995815932750702
197,545,352,649,464,0.997679889202118
197,657,21,698,56,0.9704079627990724
197,618,108,674,166,0.9807133078575134
197,715,104,775,154,0.972929298877716
198,780,172,850,241,0.9662955403327942
198,614,35,652,70,0.9813180565834044
198,613,195,688,262,0.9868358373641968
198,536,50,583,93,0.9644519090652466
198,423,140,492,201,0.9775986671447754
198,780,172,851,241,0.9014268517494202
198,362,626,560,835,0.9962795376777648
198,543,365,647,470,0.9958723187446594
198,657,21,698,56,0.9612264633178712
198,620,112,678,169,0.969412088394165
198,719,106,777,157,0.9530505537986756
199,783,176,853,245,0.967787504196167
199,614,35,652,73,0.9807655215263368
199,616,201,688,267,0.9865089058876038
199,537,52,585,97,0.974039912223816
199,423,140,491,201,0.9760541915893556
199,344,640,553,865,0.9966269731521606
199,537,370,645,483,0.9972255229949952
199,658,22,699,57,0.9687851667404176
199,622,116,678,172,0.9849355220794678
199,720,107,780,162,0.9072852730751038
200,786,178,855,249,0.978847324848175
200,613,36,653,75,0.9804331064224244
200,615,213,689,273,0.9902837872505188
200,591,0,621,27,0.9084587097167968
200,538,55,585,100,0.9746819734573364
200,423,140,491,200,0.9775205254554749
200,325,661,542,898,0.9970597624778748
200,531,381,645,497,0.996810257434845
200,658,23,699,57,0.9710771441459656
200,623,119,679,173,0.9876424074172974
200,721,109,781,163,0.9397626519203186
201,788,182,856,253,0.9648997783660888
201,614,36,654,75,0.979290783405304
201,614,212,690,280,0.9933003187179564
201,538,60,584,103,0.9794147610664368
201,424,140,491,201,0.9809984564781188
201,309,684,536,928,0.997081458568573
201,526,391,639,513,0.9963058233261108
201,659,26,700,60,0.9709187746047974
201,621,120,678,178,0.985787034034729
201,522,129,596,204,0.9116653203964232
201,723,111,783,164,0.9598090052604676
202,789,184,858,254,0.9655367136001588
202,613,39,654,76,0.9806351661682128
202,614,210,690,285,0.9799403548240662
202,587,3,617,29,0.9063094258308412
202,538,64,585,106,0.9817111492156982
202,424,140,491,201,0.9813871383666992
202,285,704,523,965,0.9922520518302916
202,519,400,640,522,0.9972979426383972
202,533,32,575,64,0.9120275974273682
202,661,29,700,62,0.9752453565597534
202,621,123,678,180,0.9850945472717284
202,519,130,598,207,0.9259657263755798
202,725,113,784,167,0.9508407711982728
203,788,188,861,260,0.9841235280036926
203,614,39,655,78,0.980509638786316
203,615,215,689,290,0.9828997254371644
203,537,66,586,106,0.988255262374878
203,424,140,491,201,0.983886420726776
203,266,729,512,998,0.9952213168144226
203,513,407,638,536,0.996728777885437
203,533,32,576,63,0.932528555393219
203,661,30,701,62,0.9781290888786316
203,621,126,679,184,0.9892162084579468
203,519,130,599,210,0.9284213185310364
203,726,115,787,170,0.97889643907547
204,792,191,864,264,0.9734116196632384
204,518,133,597,213,0.903018355369568
204,613,41,655,79,0.9801698327064514
204,613,220,690,296,0.9762774109840392
204,592,1,623,29,0.9324776530265808
204,537,67,586,107,0.986131191253662
204,424,140,490,200,0.9763786792755128
204,240,756,496,1045,0.988705575466156
204,505,416,633,550,0.9964624047279358
204,534,33,576,63,0.9394848942756652
204,663,30,702,63,0.9783329367637634
204,619,128,681,185,0.9907242655754088
204,731,115,788,170,0.9741661548614502
205,792,189,865,267,0.9640241265296936
205,614,40,657,79,0.9806265234947203
205,614,225,689,302,0.9828863739967346
205,593,2,624,30,0.9149004817008972
205,538,69,586,107,0.9902282953262328
205,423,140,491,201,0.97934228181839
205,218,781,489,1074,0.9930701851844788
205,500,427,633,566,0.9961429238319396
205,535,33,576,63,0.9345135688781738
205,663,31,703,64,0.9811634421348572
205,620,129,681,189,0.9912023544311525
205,517,135,597,215,0.9235053062438964
205,731,117,791,174,0.9775502681732178
206,795,196,868,272,0.961540162563324
206,616,42,656,79,0.9792189002037048
206,612,229,691,307,0.9920607805252076
206,592,2,622,29,0.9084171056747437
206,539,70,585,109,0.9899117350578308
206,424,140,492,201,0.976511299610138
206,195,810,474,1077,0.9960641264915466
206,494,438,628,582,0.99690979719162
206,538,32,576,61,0.9432739615440368
206,664,32,703,65,0.9840071797370912
206,621,133,682,194,0.9918535351753236
206,731,118,794,175,0.9781277179718018
207,796,198,871,275,0.983706831932068
207,617,44,657,80,0.9801962971687316
207,611,234,690,309,0.9912115931510924
207,592,0,624,28,0.9194355607032776
207,539,72,584,112,0.99025297164917
207,424,140,491,202,0.9804041981697084
207,192,839,461,1077,0.9905585050582886
207,486,447,627,596,0.9976783394813538
207,538,32,576,61,0.9464625120162964
207,665,32,705,65,0.9857898354530334
207,622,135,683,195,0.9928866028785706
207,733,119,795,177,0.9735873937606812
208,796,202,873,279,0.9809340834617616
208,618,45,657,81,0.9739185571670532
208,613,238,689,314,0.9907427430152892
208,591,0,624,28,0.918958306312561
208,540,74,583,110,0.9900572896003724
208,423,140,490,201,0.9762858152389526
208,479,461,625,610,0.9979027509689332
208,538,33,576,61,0.9516291618347168
208,664,33,704,66,0.9841461777687072
208,620,138,684,199,0.9925038814544678
208,515,144,597,220,0.900825262069702
208,185,872,437,1077,0.9711185097694396
208,733,122,799,180,0.9809166789054872
209,798,203,875,282,0.9870145320892334
209,617,45,657,81,0.9718643426895142
209,610,242,690,317,0.9924381375312804
209,592,0,624,28,0.9297329187393188
209,539,74,582,110,0.9886802434921264
209,423,139,491,202,0.97190922498703
209,470,472,621,629,0.9978110194206238
209,536,35,574,61,0.9392784237861632
209,664,32,704,67,0.9841198325157166
209,620,139,682,200,0.9901658892631532
209,168,906,427,1079,0.9799624681472778
209,734,123,802,181,0.98110032081604
210,615,43,655,79,0.9726349711418152
210,611,246,689,322,0.9903894066810608
210,592,1,624,29,0.9425064325332642
210,539,75,584,112,0.9888336658477784
210,424,140,490,203,0.9640254378318788
210,799,207,879,286,0.9812374711036682
210,460,485,616,645,0.9970378875732422
210,536,34,574,61,0.9494597315788268
210,667,36,707,69,0.9859374165534972
210,621,143,684,205,0.9911406636238098
210,516,149,596,225,0.92392897605896
210,162,947,402,1079,0.984488606452942
210,737,128,803,185,0.985016703605652
211,615,42,652,76,0.9352923631668092
211,612,213,689,303,0.992764174938202
211,593,1,623,29,0.9310675859451294
211,539,76,583,114,0.98654967546463
211,424,141,491,202,0.9701111316680908
211,800,211,881,288,0.9727405309677124
211,142,988,380,1079,0.9753211140632628
211,452,497,611,661,0.9959814548492432
211,537,37,574,63,0.934717297554016
211,669,39,708,70,0.9823731184005736
211,621,148,683,209,0.9379701018333436
211,741,130,805,186,0.9871655702590942
211,610,37,646,69,0.912016749382019
211,613,53,651,87,0.9819951057434082
212,614,43,651,75,0.9427106380462646
212,615,208,688,288,0.9939457774162292
212,593,2,622,28,0.9318771362304688
212,539,79,583,116,0.9867187142372132
212,425,141,491,202,0.974184274673462
212,802,215,885,295,0.9422988295555116
212,143,1030,323,1079,0.9702929854393004
212,444,511,610,682,0.9965632557868958
212,538,36,572,62,0.921653687953949
212,671,40,711,71,0.9810676574707032
212,515,152,597,229,0.9394935965538024
212,744,131,807,188,0.9876722097396852
212,613,56,651,89,0.985421657562256
213,613,43,651,76,0.9197612404823304
213,620,154,685,217,0.994140326976776
213,592,4,622,29,0.9402809143066406
213,535,77,584,119,0.9877560138702391
213,424,141,491,203,0.9779115319252014
213,607,263,689,342,0.992993175983429
213,802,221,886,300,0.9848180413246156
213,613,57,651,92,0.98721581697464
213,430,523,603,703,0.9932416677474976
213,536,37,572,66,0.940360188484192
213,671,41,712,74,0.9793341159820556
213,533,42,569,71,0.9114193320274352
213,511,155,596,233,0.9480243921279908
213,745,134,809,190,0.9888935685157776
214,620,157,684,217,0.9927943348884584
214,593,5,622,30,0.9424391984939576
214,537,78,585,121,0.9840145707130432
214,424,141,491,202,0.9730240702629088
214,605,269,688,350,0.9946014881134032
214,804,223,887,306,0.9751096367836
214,614,59,652,93,0.9875414967536926
214,421,538,596,724,0.9931917786598206
214,549,28,582,54,0.9212438464164734
214,672,39,715,75,0.9814649224281312
214,533,42,569,72,0.9207041263580322
214,747,136,810,192,0.9804177284240724
215,617,160,684,221,0.990419328212738
215,592,5,621,30,0.9387561678886414
215,538,79,585,122,0.9834191799163818
215,424,140,491,202,0.9743748903274536
215,604,274,687,358,0.99485445022583
215,806,225,892,311,0.9447993636131288
215,614,61,653,96,0.9846081137657166
215,406,554,591,747,0.9615878462791444
215,545,32,579,59,0.916154146194458
215,672,40,717,77,0.9827594757080078
215,534,43,571,74,0.9560455083847046
215,749,137,811,195,0.962356686592102
216,619,166,687,226,0.9898834824562072
216,592,4,622,30,0.934658944606781
216,535,44,574,77,0.9668877720832824
216,424,140,491,201,0.9819276332855223
216,600,282,688,363,0.987550675868988
216,808,228,895,315,0.9441720247268676
216,614,63,654,98,0.986480712890625
216,395,570,584,767,0.9948692321777344
216,675,42,719,78,0.9829293489456176
216,537,83,587,124,0.963043749332428
216,748,136,813,196,0.9641665816307068
216,609,37,645,66,0.903872549533844
217,619,170,689,230,0.9926770925521852
217,592,4,621,30,0.926202952861786
217,424,141,490,200,0.9834306240081788
217,600,288,687,367,0.9840404391288756
217,614,64,655,100,0.9787824749946594
217,380,588,578,791,0.9956666231155396
217,543,35,580,64,0.9426368474960328
217,676,42,720,78,0.981850564479828
217,538,84,586,124,0.9732438921928406
217,532,44,573,76,0.9624000787734984
217,511,163,597,245,0.9101793766021729
217,751,141,817,202,0.9715055227279664
217,612,61,652,97,0.940684735774994
218,753,141,821,207,0.9534657597541808
218,511,166,593,250,0.9440187215805054
218,619,168,689,232,0.9921255707740784
218,593,5,622,31,0.9402636289596558
218,533,46,574,76,0.960809886455536
218,424,141,491,200,0.9837924242019652
218,598,287,687,375,0.9928038716316224
218,815,234,898,324,0.9524560570716858
218,616,64,656,101,0.9881288409233092
218,367,605,571,816,0.99524986743927
218,676,43,720,79,0.9861250519752502
218,536,87,583,126,0.9753205180168152
218,641,0,672,24,0.9104681015014648
219,509,167,593,254,0.959674060344696
219,620,171,690,236,0.9902710914611816
219,593,5,623,31,0.9395692944526672
219,532,47,573,77,0.963954210281372
219,424,141,491,201,0.9807183742523192
219,592,294,689,384,0.9948022365570068
219,817,238,899,326,0.9216585755348206
219,617,65,658,102,0.988628625869751
219,354,624,562,842,0.997010350227356
219,816,238,896,327,0.9126359224319458
219,677,44,722,80,0.9801393747329712
219,534,89,583,129,0.967868447303772
219,642,0,673,24,0.9140877723693848
219,754,145,821,207,0.9647852182388306
220,508,166,594,259,0.9607990980148317
220,620,173,691,240,0.990000069141388
220,594,5,626,31,0.9453983306884766
220,532,48,573,80,0.9718639850616456
220,423,140,490,200,0.9803566336631776
220,590,301,687,394,0.9924359917640686
