x1,y1,x2,y2,id,frame
1191,112,1222,129,21,290
856,113,888,132,30,290
1070,255,1100,273,47,290
201,361,252,385,50,290
417,141,442,158,57,290
859,115,889,133,70,290
405,382,433,397,78,290
846,213,875,231,85,290
768,229,800,246,89,290
691,130,722,147,98,290
410,382,438,397,102,290
571,344,600,361,110,290
509,387,541,402,113,290
960,365,991,384,138,290
243,199,272,218,142,290
1154,265,1182,282,143,290
1017,227,1047,244,146,290
86,177,116,196,151,290
331,337,358,357,152,290
1179,405,1206,425,159,290
0,0,22,10,164,290
1195,114,1226,130,21,291
859,113,892,131,30,291
1075,257,1104,274,47,291
196,361,247,385,50,291
421,141,447,158,57,291
413,382,442,397,63,291
851,215,883,234,85,291
778,230,810,247,89,291
693,130,724,147,98,291
404,383,433,399,102,291
568,344,598,361,110,291
507,387,538,402,113,291
956,365,987,384,138,291
246,197,276,218,142,291
1160,266,1187,282,143,291
1020,228,1050,245,146,291
87,177,118,196,151,291
331,336,358,357,152,291
1173,404,1201,425,159,291
0,0,20,10,164,291
1198,115,1229,131,21,292
864,115,897,133,30,292
1079,257,1108,275,47,292
191,361,245,386,50,292
424,141,450,158,57,292
410,381,439,396,63,292
856,216,886,235,85,292
786,232,817,248,89,292
695,129,726,146,98,292
400,384,428,400,102,292
563,344,593,361,110,292
506,387,536,402,113,292
951,364,983,384,138,292
251,198,281,218,142,292
1162,267,1190,284,143,292
1024,228,1054,246,146,292
92,177,123,196,151,292
327,338,354,359,152,292
1169,404,1196,424,159,292
0,0,19,11,164,292
1201,115,1233,131,21,293
868,115,901,133,30,293
1082,256,1113,276,47,293
188,360,242,386,50,293
428,141,454,158,57,293
408,383,436,398,63,293
858,216,888,234,85,293
791,233,822,249,89,293
697,129,728,146,98,293
397,384,425,400,102,293
559,343,588,359,110,293
504,387,533,402,113,293
949,364,980,384,138,293
255,198,285,218,142,293
1166,268,1195,285,143,293
1027,229,1057,246,146,293
94,175,126,195,151,293
324,340,350,360,152,293
1165,402,1193,423,159,293
0,0,19,13,164,293
1205,113,1238,129,21,294
870,115,902,133,30,294
1089,257,1118,275,47,294
184,360,239,386,50,294
309,345,332,363,56,294
429,139,456,157,57,294
405,383,434,398,63,294
399,382,426,397,78,294
862,216,891,234,85,294
795,234,825,250,89,294
700,129,731,146,98,294
393,384,421,400,102,294
554,342,584,359,110,294
500,386,529,401,113,294
945,364,977,384,138,294
262,199,289,217,142,294
1172,269,1200,286,143,294
1031,230,1060,247,146,294
97,173,128,193,151,294
320,340,347,360,152,294
1160,403,1188,424,159,294
0,0,18,12,164,294
1209,112,1242,129,21,295
871,115,904,133,30,295
493,384,523,399,37,295
1094,257,1123,275,47,295
181,361,235,387,50,295
305,345,328,363,56,295
433,139,460,157,57,295
396,382,424,397,78,295
865,216,894,234,85,295
801,234,832,250,89,295
706,128,737,145,98,295
391,383,418,398,102,295
551,341,581,358,110,295
497,386,527,401,113,295
941,364,972,384,138,295
267,199,294,217,142,295
1178,269,1208,287,143,295
1034,230,1064,247,146,295
105,173,136,193,151,295
1156,403,1183,423,159,295
0,0,16,12,164,295
1212,111,1245,128,21,296
875,115,907,133,30,296
491,384,520,399,37,296
1097,257,1126,276,47,296
176,361,229,387,50,296
301,345,323,363,56,296
436,139,463,156,57,296
868,215,896,232,85,296
805,234,837,250,89,296
712,128,743,145,98,296
389,384,416,399,102,296
545,341,575,358,110,296
936,364,968,384,138,296
270,199,297,217,142,296
1187,271,1216,288,143,296
1038,231,1068,248,146,296
110,172,142,193,151,296
1151,403,1179,423,159,296
1215,111,1247,128,21,297
878,115,911,133,30,297
485,385,513,400,37,297
1104,260,1132,277,47,297
173,362,226,388,50,297
298,345,320,363,56,297
442,139,469,156,57,297
871,214,900,232,85,297
809,236,840,252,89,297
716,128,747,145,98,297
382,385,409,400,102,297
540,341,570,358,110,297
932,364,964,384,138,297
273,198,302,217,142,297
1194,271,1223,289,143,297
1043,233,1071,249,146,297
113,171,146,192,151,297
0,0,8,12,154,297
1147,403,1175,423,159,297
1215,111,1248,128,21,298
882,115,913,133,30,298
481,385,510,400,37,298
1114,263,1143,280,47,298
169,362,221,388,50,298
295,345,317,363,56,298
449,139,476,156,57,298
875,216,903,234,85,298
1049,233,1079,251,86,298
816,236,847,253,89,298
719,127,750,144,98,298
379,385,405,400,102,298
537,341,566,358,110,298
928,364,960,384,138,298
279,199,306,217,142,298
1200,272,1229,289,143,298
1047,234,1075,250,146,298
117,169,149,190,151,298
0,0,8,13,154,298
1141,402,1169,422,159,298
1217,111,1249,128,21,299
884,116,916,133,30,299
477,385,506,400,37,299
1123,263,1153,282,47,299
165,362,217,388,50,299
291,345,313,363,56,299
454,139,481,156,57,299
381,385,408,399,78,299
880,217,908,234,85,299
1052,235,1081,253,86,299
821,236,852,253,89,299
722,127,753,144,98,299
377,381,402,396,102,299
536,341,565,358,110,299
484,386,511,400,113,299
926,364,957,384,138,299
282,199,309,217,142,299
119,169,152,190,151,299
0,0,8,13,154,299
1138,402,1165,422,159,299
1219,112,1250,128,21,300
888,115,920,133,30,300
1129,264,1159,283,47,300
163,362,215,388,50,300
287,345,308,363,56,300
458,139,486,157,57,300
378,385,405,399,78,300
888,218,916,235,85,300
1057,235,1085,253,86,300
827,237,858,253,89,300
725,127,756,144,98,300
372,382,397,396,102,300
531,340,561,357,110,300
480,386,507,400,113,300
922,363,953,383,138,300
288,199,315,217,142,300
124,167,158,189,151,300
1133,402,1160,422,159,300
1221,112,1252,128,21,301
892,115,924,133,30,301
1136,265,1164,283,47,301
160,362,212,388,50,301
281,345,302,363,56,301
461,139,488,157,57,301
891,218,919,235,85,301
1060,234,1089,251,86,301
834,237,864,253,89,301
727,127,758,144,98,301
369,382,394,396,102,301
528,340,558,357,110,301
478,386,506,400,113,301
918,363,949,383,138,301
291,199,318,217,142,301
128,166,160,188,151,301
289,345,312,362,152,301
1129,399,1157,420,159,301
1211,274,1229,290,167,301
1225,112,1256,128,21,302
894,115,926,132,30,302
1141,266,1169,283,47,302
158,362,210,388,50,302
276,345,298,363,56,302
464,139,490,157,57,302
895,218,923,235,85,302
1065,234,1094,251,86,302
838,237,869,254,89,302
731,127,761,144,98,302
365,383,390,397,102,302
522,340,553,357,110,302
475,386,504,400,113,302
915,363,946,383,138,302
295,200,322,217,142,302
131,166,163,187,151,302
285,346,308,363,152,302
1126,399,1153,420,159,302
1211,276,1230,291,167,302
1228,112,1258,128,21,303
898,114,930,132,30,303
1144,265,1171,282,47,303
157,363,209,389,50,303
273,346,294,363,56,303
468,139,494,156,57,303
364,386,391,400,78,303
1070,235,1099,253,86,303
843,238,875,255,89,303
733,127,764,144,98,303
361,383,386,397,102,303
518,340,549,358,110,303
473,386,501,400,113,303
913,363,944,383,138,303
301,200,328,218,142,303
135,165,167,186,151,303
279,345,303,363,152,303
1122,399,1149,419,159,303
1213,275,1233,292,167,303
1230,112,1260,128,21,304
901,115,932,132,30,304
1145,264,1172,281,47,304
153,363,204,389,50,304
270,346,291,364,56,304
471,137,499,155,57,304
363,384,389,398,78,304
1075,236,1103,253,86,304
735,127,766,144,98,304
514,341,544,358,110,304
471,385,499,400,113,304
910,361,940,380,138,304
308,200,335,218,142,304
142,166,173,186,151,304
275,345,299,363,152,304
1117,398,1145,418,159,304
1215,276,1236,293,167,304
0,236,5,254,169,304
1235,110,1265,127,21,305
904,115,934,132,30,305
1152,265,1180,282,47,305
154,365,203,389,50,305
266,345,287,363,56,305
475,137,503,155,57,305
361,384,388,399,78,305
1080,236,1109,254,86,305
737,127,768,144,98,305
510,341,540,358,110,305
468,385,497,399,113,305
907,361,935,379,138,305
311,198,340,218,142,305
147,166,178,186,151,305
1114,399,1140,418,159,305
1224,277,1246,294,167,305
0,236,6,254,169,305
875,231,904,247,170,305
1236,109,1268,127,21,306
907,115,937,132,30,306
1157,264,1185,282,47,306
152,365,200,389,50,306
260,345,281,363,56,306
476,135,504,153,57,306
912,115,942,133,70,306
360,383,388,398,78,306
916,222,945,240,85,306
1083,234,1112,252,86,306
741,127,771,144,98,306
506,342,536,359,110,306
462,383,492,397,113,306
901,360,932,379,138,306
317,198,345,217,142,306
150,166,181,186,151,306
1108,399,1133,418,159,306
1229,277,1251,295,167,306
874,233,903,249,170,306
1245,110,1274,127,21,307
1161,265,1190,283,47,307
147,363,197,388,50,307
258,345,280,363,56,307
478,135,506,153,57,307
914,115,944,133,70,307
357,383,385,398,78,307
919,220,948,238,85,307
1089,235,1118,253,86,307
868,239,898,255,89,307
745,126,775,143,98,307
503,342,533,359,110,307
459,382,489,397,113,307
897,359,928,379,138,307
319,198,348,217,142,307
154,167,184,186,151,307
1101,399,1126,417,159,307
1232,278,1255,296,167,307
875,234,904,250,170,307
0,237,15,254,171,307
1250,110,1278,127,21,308
1169,268,1197,285,47,308
145,363,196,388,50,308
252,345,274,363,56,308
482,134,511,152,57,308
916,113,947,133,70,308
352,383,380,398,78,308
922,219,951,237,85,308
1094,236,1122,253,86,308
868,239,899,256,89,308
748,126,778,143,98,308
499,342,529,359,110,308
457,382,487,397,113,308
891,359,923,379,138,308
326,198,353,217,142,308
157,167,186,185,151,308
1096,397,1123,416,159,308
0,236,17,254,171,308
1253,109,1282,127,21,309
1175,266,1204,284,47,309
141,363,191,388,50,309
248,345,270,363,56,309
485,134,515,153,57,309
920,113,952,132,70,309
349,382,377,397,78,309
928,219,957,237,85,309
1097,237,1125,254,86,309
871,240,902,257,89,309
753,126,783,143,98,309
496,342,526,359,110,309
455,381,485,396,113,309
888,359,920,379,138,309
330,198,358,216,142,309
159,167,189,185,151,309
1092,397,1120,416,159,309
0,235,22,253,171,309
1181,270,1210,288,47,310
138,362,189,389,50,310
490,133,521,153,57,310
924,112,956,132,70,310
346,382,373,397,78,310
934,219,962,237,85,310
1100,237,1128,254,86,310
875,240,907,257,89,310
756,126,787,143,98,310
491,342,522,359,110,310
453,381,483,396,113,310
886,357,919,378,138,310
333,197,361,216,142,310
159,167,189,185,151,310
1087,396,1116,416,159,310
880,241,910,258,170,310
0,235,25,253,171,310
1188,271,1217,289,47,311
133,363,183,389,50,311
494,133,523,152,57,311
926,111,959,131,70,311
342,382,370,397,78,311
937,219,965,237,85,311
1103,238,1131,255,86,311
758,126,789,143,98,311
488,342,519,359,110,311
449,381,479,396,113,311
884,358,916,378,138,311
337,197,364,215,142,311
160,166,192,185,151,311
237,343,262,361,152,311
1082,394,1109,413,159,311
884,242,914,259,170,311
0,234,29,252,171,311
1194,272,1223,290,47,312
128,363,178,389,50,312
497,133,527,152,57,312
930,111,962,131,70,312
337,381,365,397,78,312
944,221,972,239,85,312
1107,239,1135,256,86,312
890,242,920,258,89,312
761,125,793,142,98,312
485,343,515,360,110,312
447,381,477,396,113,312
881,358,913,378,138,312
342,197,369,215,142,312
159,166,191,184,151,312
234,345,259,363,152,312
1078,394,1104,412,159,312
885,243,916,261,170,312
1,233,32,251,171,312
125,364,175,390,50,313
501,133,530,152,57,313
932,110,964,130,70,313
331,381,360,396,78,313
944,224,972,241,85,313
1109,240,1138,257,86,313
896,243,927,259,89,313
764,125,796,142,98,313
478,343,507,360,110,313
445,381,475,396,113,313
880,359,909,378,138,313
349,199,375,216,142,313
162,165,196,185,151,313
232,345,258,363,152,313
1075,393,1101,411,159,313
5,233,37,251,171,313
122,366,169,391,50,314
505,133,534,151,57,314
935,110,966,129,70,314
328,381,356,396,78,314
949,224,976,241,85,314
1111,241,1141,259,86,314
905,244,934,260,89,314
769,125,801,142,98,314
475,343,503,360,110,314
442,382,472,397,113,314
512,133,538,151,128,314
874,359,905,378,138,314
354,197,382,216,142,314
168,164,201,184,151,314
230,347,255,364,152,314
1070,393,1096,411,159,314
8,232,40,251,171,314
119,365,168,391,50,315
938,111,967,129,70,315
323,382,352,397,78,315
1114,242,1144,259,86,315
911,245,940,261,89,315
773,126,803,142,98,315
472,344,501,360,110,315
440,382,470,397,113,315
515,134,540,151,128,315
872,358,904,378,138,315
359,197,387,216,142,315
1115,238,1147,259,145,315
172,162,206,182,151,315
226,347,251,364,152,315
1067,393,1093,411,159,315
13,232,45,250,171,315
114,365,163,391,50,316
220,347,240,364,56,316
940,111,969,129,70,316
319,384,347,399,78,316
777,124,809,141,98,316
468,342,498,359,110,316
437,384,466,399,113,316
518,134,544,151,128,316
868,358,899,378,138,316
364,197,391,215,142,316
1121,237,1152,258,145,316
177,162,210,182,151,316
222,347,247,365,152,316
1063,393,1089,410,159,316
19,231,50,249,171,316
1208,273,1234,291,177,316
933,233,961,250,178,316
111,367,157,391,50,317
214,346,235,363,56,317
945,111,975,129,70,317
317,385,344,400,78,317
781,123,812,140,98,317
465,341,495,358,110,317
434,384,464,399,113,317
522,133,549,151,128,317
864,360,891,377,138,317
369,197,395,215,142,317
1125,237,1157,258,145,317
1130,238,1166,259,146,317
182,161,215,181,151,317
1060,393,1086,410,159,317
26,231,57,249,171,317
1213,274,1240,294,177,317
938,233,964,250,178,317
426,385,455,400,37,318
110,368,155,392,50,318
211,347,232,364,56,318
950,113,979,130,70,318
313,385,341,400,78,318
783,122,815,140,98,318
460,341,490,358,110,318
431,384,461,399,113,318
523,132,552,151,128,318
859,359,889,378,138,318
371,196,399,215,142,318
1135,239,1169,260,146,318
185,161,218,181,151,318
1256,441,1269,459,157,318
1055,393,1081,410,159,318
33,230,63,247,171,318
1220,276,1248,296,177,318
942,233,969,250,178,318
422,384,451,399,37,319
105,368,151,392,50,319
207,348,227,364,56,319
953,112,982,129,70,319
310,386,338,401,78,319
787,121,819,139,98,319
456,341,487,358,110,319
526,131,555,151,128,319
855,359,883,377,138,319
376,198,404,217,142,319
1137,237,1169,259,145,319
1139,239,1174,260,146,319
188,161,219,180,151,319
1252,442,1267,460,157,319
1050,393,1078,410,159,319
36,231,67,248,171,319
1228,277,1256,297,177,319
946,232,974,249,178,319
419,384,448,399,37,320
101,368,147,392,50,320
202,348,223,364,56,320
956,112,985,129,70,320
306,385,333,400,78,320
789,121,822,139,98,320
453,341,483,358,110,320
530,131,559,151,128,320
849,359,877,377,138,320
381,198,408,217,142,320
1142,240,1172,260,145,320
190,160,222,179,151,320
1247,440,1264,458,157,320
1046,393,1074,411,159,320
40,230,73,250,171,320
1233,279,1261,299,177,320
950,232,978,249,178,320
418,385,446,399,37,321
98,366,144,390,50,321
199,348,219,365,56,321
959,112,988,128,70,321
305,385,331,400,78,321
791,121,824,139,98,321
448,341,478,358,110,321
532,131,559,149,128,321
846,359,874,376,138,321
387,198,414,217,142,321
1148,238,1177,259,145,321
193,159,225,179,151,321
205,349,228,366,152,321
1240,439,1260,457,157,321
1045,392,1072,410,159,321
43,230,77,249,171,321
1233,276,1261,297,177,321
956,232,984,249,178,321
415,385,443,399,37,322
97,366,141,389,50,322
193,349,214,365,56,322
961,111,990,128,70,322
301,384,327,398,78,322
1144,248,1173,265,86,322
956,249,985,265,89,322
794,120,826,138,98,322
445,341,475,358,110,322
418,384,446,398,113,322
536,130,563,149,128,322
838,358,867,375,138,322
390,199,417,217,142,322
1154,238,1183,259,145,322
194,159,226,179,151,322
201,350,224,366,152,322
1236,438,1257,456,157,322
1039,392,1066,410,159,322
47,229,81,249,171,322
1237,277,1266,298,177,322
965,232,993,249,178,322
96,367,141,390,50,323
190,349,211,365,56,323
966,111,996,127,70,323
298,385,325,400,78,323
983,223,1010,240,85,323
1148,247,1178,264,86,323
962,248,992,264,89,323
796,120,828,138,98,323
440,340,470,357,110,323
414,383,443,398,113,323
541,132,566,149,128,323
831,356,861,373,138,323
394,199,421,216,142,323
1159,239,1188,259,145,323
195,158,228,178,151,323
1231,438,1252,456,157,323
1035,392,1063,409,159,323
50,228,84,249,171,323
970,239,998,256,178,323
94,367,138,390,50,324
186,349,206,366,56,324
969,110,999,127,70,324
295,385,321,400,78,324
987,223,1014,240,85,324
1155,248,1184,265,86,324
967,246,998,263,89,324
799,120,831,138,98,324
298,386,325,401,102,324
436,341,466,358,110,324
412,382,442,397,113,324
546,132,571,149,128,324
828,355,857,373,138,324
396,198,423,216,142,324
1163,238,1192,259,145,324
203,158,234,177,151,324
1226,437,1249,455,157,324
1030,390,1058,408,159,324
56,228,90,248,171,324
974,240,1002,257,178,324
90,369,136,392,50,325
181,349,203,366,56,325
971,110,1002,127,70,325
990,224,1017,241,85,325
1160,249,1189,266,86,325
972,248,1002,265,89,325
801,120,833,138,98,325
295,386,322,401,102,325
433,342,462,358,110,325
409,382,439,397,113,325
551,132,577,149,128,325
824,354,854,372,138,325
400,197,427,215,142,325
1168,238,1196,259,145,325
207,158,237,176,151,325
1221,436,1246,454,157,325
1025,390,1053,408,159,325
62,229,94,247,171,325
85,367,130,390,50,326
173,349,195,366,56,326
972,110,1002,127,70,326
990,227,1017,244,85,326
1164,247,1195,264,86,326
977,247,1008,264,89,326
804,120,836,138,98,326
292,386,319,401,102,326
428,342,458,359,110,326
405,382,435,397,113,326
554,131,581,149,128,326
821,354,850,371,138,326
406,198,432,215,142,326
209,157,239,175,151,326
1220,436,1244,454,157,326
1018,390,1045,407,159,326
67,228,98,247,171,326
81,365,126,388,50,327
170,351,192,367,56,327
974,110,1004,127,70,327
989,229,1017,246,85,327
1165,249,1194,266,86,327
983,249,1014,266,89,327
808,120,840,138,98,327
289,386,315,401,102,327
425,343,453,359,110,327
402,382,432,397,113,327
558,131,585,148,128,327
820,353,849,370,138,327
411,198,437,215,142,327
214,156,244,174,151,327
1218,436,1243,454,157,327
1014,388,1041,405,159,327
72,228,103,246,171,327
980,114,1012,131,30,328
78,367,123,390,50,328
165,353,187,369,56,328
976,110,1007,127,70,328
282,387,308,401,78,328
993,230,1020,247,85,328
1168,250,1197,267,86,328
988,251,1019,268,89,328
809,120,841,138,98,328
286,386,312,401,102,328
421,343,450,359,110,328
399,382,428,397,113,328
560,132,587,149,128,328
818,353,848,371,138,328
415,199,441,216,142,328
218,158,249,176,151,328
1213,436,1238,454,157,328
1009,388,1036,404,159,328
76,228,106,246,171,328
984,114,1015,132,30,329
75,368,120,390,50,329
160,353,182,369,56,329
278,386,305,401,78,329
996,231,1023,248,85,329
1171,251,1201,268,86,329
993,252,1023,269,89,329
812,120,844,138,98,329
418,344,446,360,110,329
395,382,424,397,113,329
562,131,589,149,128,329
812,353,843,370,138,329
418,198,446,216,142,329
220,158,250,176,151,329
1209,435,1234,452,157,329
1006,387,1033,404,159,329
80,229,110,246,171,329
986,114,1017,132,30,330
72,368,118,392,50,330
158,350,181,367,56,330
274,385,301,400,78,330
1001,231,1027,247,85,330
1174,252,1203,269,86,330
995,253,1025,269,89,330
815,121,848,139,98,330
414,344,442,360,110,330
393,382,423,397,113,330
566,132,593,149,128,330
807,353,838,370,138,330
425,199,452,216,142,330
223,157,254,175,151,330
1204,433,1229,450,157,330
1001,386,1029,403,159,330
84,227,115,244,171,330
990,115,1020,133,30,331
71,368,118,392,50,331
153,352,177,369,56,331
582,132,609,149,57,331
271,385,298,400,78,331
1007,230,1034,246,85,331
1184,256,1212,272,86,331
999,253,1029,269,89,331
821,121,854,139,98,331
410,344,438,360,110,331
392,384,421,399,113,331
569,131,596,149,128,331
802,354,833,372,138,331
431,199,458,216,142,331
226,157,257,174,151,331
1201,433,1226,450,157,331
998,385,1026,402,159,331
0,239,3,255,169,331
89,228,119,245,171,331
991,114,1024,133,30,332
68,368,114,391,50,332
148,353,172,370,56,332
584,131,611,148,57,332
268,385,296,400,78,332
1010,231,1038,247,85,332
1189,257,1217,274,86,332
1004,253,1034,270,89,332
824,121,857,139,98,332
405,344,435,361,110,332
388,383,418,398,113,332
572,131,600,149,128,332
799,354,830,372,138,332
435,198,463,216,142,332
228,158,259,176,151,332
1197,432,1222,449,157,332
994,384,1023,401,159,332
0,235,4,254,169,332
95,227,124,244,171,332
1010,252,1038,269,178,332
995,114,1026,132,30,333
67,369,114,393,50,333
141,353,165,370,56,333
586,131,614,148,57,333
263,385,291,400,78,333
1016,231,1043,247,85,333
1193,258,1221,275,86,333
827,121,860,139,98,333
400,344,430,361,110,333
388,385,416,399,113,333
796,355,828,373,138,333
439,198,467,216,142,333
231,157,263,175,151,333
1190,431,1216,448,157,333
992,384,1020,401,159,333
0,235,5,255,169,333
100,227,128,243,171,333
1014,255,1042,271,178,333
998,114,1029,132,30,334
64,369,111,393,50,334
134,353,158,370,56,334
589,130,618,148,57,334
260,386,288,401,78,334
1023,231,1051,247,85,334
829,120,862,138,98,334
397,345,427,362,110,334
386,385,414,399,113,334
794,355,826,373,138,334
445,199,473,217,142,334
233,156,265,174,151,334
142,351,166,368,152,334
1186,431,1212,448,157,334
987,385,1015,402,159,334
0,235,5,255,169,334
105,226,135,243,171,334
1016,256,1045,273,178,334
1002,112,1032,130,30,335
59,369,106,393,50,335
130,353,154,370,56,335
594,130,623,148,57,335
258,386,285,401,78,335
1029,232,1056,248,85,335
1025,257,1055,273,89,335
831,120,864,138,98,335
394,343,424,360,110,335
382,384,411,398,113,335
791,355,823,373,138,335
450,199,478,217,142,335
236,155,270,174,151,335
139,351,163,368,152,335
1180,432,1207,449,157,335
986,384,1014,401,159,335
108,226,139,243,171,335
1020,257,1050,274,178,335
0,238,13,255,182,335
1005,112,1035,130,30,336
55,368,104,394,50,336
128,353,152,370,56,336
597,129,628,148,57,336
254,387,282,402,78,336
1035,233,1062,249,85,336
1028,256,1059,273,89,336
834,120,867,138,98,336
390,344,420,361,110,336
381,383,410,398,113,336
787,355,819,373,138,336
453,198,483,218,142,336
239,154,274,174,151,336
137,351,160,368,152,336
1176,432,1204,449,157,336
978,386,1006,403,159,336
112,227,143,245,171,336
0,237,13,254,182,336
1007,111,1038,129,30,337
51,369,99,394,50,337
126,353,151,371,56,337
600,129,631,148,57,337
252,387,279,402,78,337
1039,234,1067,250,85,337
1035,256,1066,272,89,337
838,120,871,138,98,337
387,344,417,361,110,337
378,383,407,398,113,337
786,355,815,373,138,337
459,199,486,217,142,337
243,154,277,174,151,337
133,351,156,368,152,337
1172,432,1200,449,157,337
973,385,1001,402,159,337
115,228,145,245,171,337
0,235,16,252,182,337
1010,110,1041,128,30,338
48,369,94,393,50,338
122,353,147,371,56,338
602,126,634,147,57,338
249,387,278,402,78,338
1044,236,1071,251,85,338
1042,254,1071,270,89,338
844,120,877,138,98,338
382,345,412,362,110,338
375,383,405,398,113,338
782,357,811,374,138,338
463,198,490,216,142,338
246,154,281,174,151,338
128,352,152,369,152,338
1168,431,1196,448,157,338
967,385,995,402,159,338
119,227,150,244,171,338
0,234,21,252,182,338
1013,109,1044,127,30,339
43,370,88,393,50,339
606,126,638,147,57,339
247,387,276,402,78,339
1047,234,1074,250,85,339
1048,257,1078,272,89,339
849,120,882,138,98,339
378,343,407,360,110,339
372,382,401,397,113,339
775,356,804,373,138,339
464,198,492,216,142,339
249,154,284,174,151,339
123,352,147,369,152,339
1164,431,1191,447,157,339
963,384,991,401,159,339
122,227,153,244,171,339
0,233,24,250,182,339
1015,109,1046,127,30,340
39,371,83,393,50,340
611,126,643,147,57,340
243,387,272,403,78,340
1050,236,1078,252,85,340
1053,258,1084,275,89,340
851,120,883,138,98,340
375,342,404,359,110,340
365,381,394,396,113,340
771,355,801,373,138,340
469,198,496,216,142,340
254,153,288,173,151,340
122,352,146,369,152,340
1160,430,1187,447,157,340
959,384,987,401,159,340
126,226,158,243,171,340
2,232,29,249,182,340
1017,108,1048,126,30,341
35,370,80,393,50,341
615,125,647,146,57,341
240,388,268,403,78,341
1056,237,1083,253,85,341
1058,259,1090,275,89,341
854,120,886,138,98,341
238,386,265,401,102,341
371,342,400,359,110,341
362,381,392,396,113,341
610,127,641,147,128,341
767,354,797,372,138,341
474,199,500,216,142,341
257,153,289,172,151,341
117,353,141,370,152,341
1153,430,1180,446,157,341
955,383,983,400,159,341
133,225,164,242,171,341
9,231,36,248,182,341
1020,109,1051,127,30,342
33,370,80,393,50,342
1059,238,1087,254,85,342
1063,259,1095,276,89,342
855,120,887,138,98,342
235,386,262,401,102,342
358,380,389,396,113,342
614,126,646,146,128,342
762,354,793,372,138,342
478,200,504,216,142,342
260,153,292,171,151,342
117,353,141,370,152,342
1147,427,1176,444,157,342
949,382,978,399,159,342
137,223,168,240,171,342
13,231,41,249,182,342
358,341,394,360,184,342
1223,258,1247,274,185,342
1025,109,1056,127,30,343
29,370,77,394,50,343
1062,237,1091,254,85,343
1227,261,1255,278,86,343
1069,259,1101,276,89,343
858,120,890,138,98,343
233,386,260,401,102,343
355,381,386,397,113,343
620,128,650,146,128,343
758,354,788,372,138,343
482,200,508,216,142,343
262,153,296,172,151,343
113,353,137,370,152,343
1144,426,1173,443,157,343
946,381,975,398,159,343
144,223,175,240,171,343
16,231,44,249,182,343
352,340,389,360,184,343
1225,258,1249,274,185,343
1028,109,1059,127,30,344
27,370,75,394,50,344
1069,237,1098,254,85,344
1230,261,1258,278,86,344
1075,260,1107,277,89,344
862,120,895,138,98,344
229,386,257,401,102,344
354,383,384,399,113,344
627,128,657,146,128,344
754,354,784,372,138,344
486,200,513,217,142,344
267,152,299,171,151,344
1141,426,1170,443,157,344
944,381,972,398,159,344
149,223,180,240,171,344
21,230,49,248,182,344
350,342,384,360,184,344
1031,108,1062,126,30,345
21,373,71,396,50,345
1074,237,1103,254,85,345
1233,261,1261,278,86,345
1084,262,1114,278,89,345
865,120,898,138,98,345
226,388,253,403,102,345
352,385,381,400,113,345
631,128,663,147,128,345
750,354,780,372,138,345
491,200,518,217,142,345
269,152,301,171,151,345
1137,426,1167,443,157,345
937,381,966,398,159,345
152,223,184,240,171,345
27,230,56,248,182,345
348,342,381,360,184,345
1232,263,1254,279,185,345
78,352,109,369,186,345
1034,108,1065,126,30,346
17,370,70,395,50,346
1077,237,1106,254,85,346
1088,263,1118,279,89,346
1230,266,1256,283,96,346
868,119,901,137,98,346
221,388,248,403,102,346
349,386,377,400,113,346
633,127,666,147,128,346
744,354,775,372,138,346
495,200,524,218,142,346
273,152,305,170,151,346
1133,426,1163,443,157,346
933,381,962,398,159,346
157,223,189,240,171,346
32,229,61,247,182,346
348,342,380,360,184,346
1234,264,1257,280,185,346
72,353,103,370,186,346
1037,108,1068,126,30,347
11,370,62,394,50,347
633,126,666,147,57,347
1081,237,1110,254,85,347
1092,262,1122,279,89,347
1233,266,1260,283,96,347
871,120,903,137,98,347
218,389,246,404,102,347
345,386,374,401,113,347
638,127,671,147,128,347
741,354,771,372,138,347
500,199,530,218,142,347
278,153,310,171,151,347
1128,425,1160,443,157,347
929,380,959,398,159,347
161,223,194,240,171,347
36,227,63,245,182,347
344,342,376,360,184,347
72,354,103,371,186,347
1039,108,1069,126,30,348
5,370,55,393,50,348
635,126,668,147,57,348
1086,237,1114,254,85,348
1095,263,1126,280,89,348
874,120,905,137,98,348
215,388,243,403,102,348
341,386,371,401,113,348
737,354,767,372,138,348
509,199,538,218,142,348
283,151,318,171,151,348
1126,425,1156,442,157,348
925,379,955,397,159,348
164,222,197,240,171,348
38,229,68,248,182,348
343,342,374,360,184,348
68,353,98,370,186,348
1248,259,1272,279,187,348
1040,108,1071,126,30,349
5,370,55,393,50,349
642,127,671,145,57,349
1090,236,1118,253,85,349
1101,263,1131,280,89,349
875,118,908,136,98,349
212,388,240,403,102,349
339,386,368,401,113,349
733,354,763,372,138,349
514,199,543,218,142,349
286,151,322,170,151,349
1122,425,1152,442,157,349
920,379,950,397,159,349
170,220,204,238,171,349
43,229,75,248,182,349
338,342,369,359,184,349
66,353,97,370,186,349
1249,259,1274,280,187,349
1043,107,1074,125,30,350
1,370,52,393,50,350
645,127,675,145,57,350
1047,108,1081,127,70,350
1093,237,1121,254,85,350
1109,263,1139,280,89,350
877,118,910,136,98,350
209,388,238,403,102,350
335,385,365,400,113,350
730,354,760,371,138,350
520,200,547,218,142,350
289,151,322,170,151,350
